groupMetadataID,event,time,position.alt_msl,position.latitude,position.longitude,type
c4fca7bc-f18e-11ee-bab8-fb353e7798cd,rolled through stop bar,1708448079902299636,,,,['INTERSECTION']
c4fca7bc-f18e-11ee-bab8-fb353e7798cd,system in turn,1708448160243488119,,,,['OTHER']
c4fca7bc-f18e-11ee-bab8-fb353e7798cd,system in curve,1708448225078296216,,,,['OTHER']
c4fca7bc-f18e-11ee-bab8-fb353e7798cd,delay in re-engagement,1708448244794194546,,,,['OTHER']
c4fca7bc-f18e-11ee-bab8-fb353e7798cd,trucks entering roadway,1708448406159796829,,,,['TRAFFIC_FAULT']
c4fca7bc-f18e-11ee-bab8-fb353e7798cd,traffic stopped behind trailer at intersection,1708448446161240491,,,,['TRAFFIC_FAULT']
c4fca7bc-f18e-11ee-bab8-fb353e7798cd,speed difference between the van and traffic was too large to recognize in time,1708448536812033645,,,,['TRAFFIC_FAULT']
c4fca7bc-f18e-11ee-bab8-fb353e7798cd,float,1708448658359758704,,,,['OTHER']
c4fca7bc-f18e-11ee-bab8-fb353e7798cd,,1708448810247778642,,,,['UNKNOWN']
c4fca7bc-f18e-11ee-bab8-fb353e7798cd,,1708448859219306294,,,,['EOR']
