groupMetadataID,event,time,position.alt_msl,position.latitude,position.longitude,type
21376e38-ec01-11ee-b297-3b0ad9d5d6c6,,1703017318537638265,,,,['ROUND_ABOUT']
21376e38-ec01-11ee-b297-3b0ad9d5d6c6,swerved before intersection,1703017452133559046,,,,['OTHER']
21376e38-ec01-11ee-b297-3b0ad9d5d6c6,no parked vehicles on left side,1703017477027858638,,,,['OTHER']
21376e38-ec01-11ee-b297-3b0ad9d5d6c6,successful turn,1703017505142258339,,,,['NOT_DISENGAGEMENT']
21376e38-ec01-11ee-b297-3b0ad9d5d6c6,light recognition questionable,1703017545603459654,,,,['NOT_DISENGAGEMENT']
21376e38-ec01-11ee-b297-3b0ad9d5d6c6,"full stop, wheel turning",1703017569443132323,,,,['TRAFFIC_LIGHT']
21376e38-ec01-11ee-b297-3b0ad9d5d6c6,did not hit parked car,1703017616144809320,,,,['NOT_DISENGAGEMENT']
21376e38-ec01-11ee-b297-3b0ad9d5d6c6,almost navigated roundabout - failed on exit and would have smoked a curb on the left,1703017671615611940,,,,['ROUND_ABOUT']
21376e38-ec01-11ee-b297-3b0ad9d5d6c6,maintain distance to vehicle following with radar active,1703017785792366241,,,,['NOT_DISENGAGEMENT']
21376e38-ec01-11ee-b297-3b0ad9d5d6c6,BLACK light,1703017812796114550,,,,['TRAFFIC_LIGHT']
21376e38-ec01-11ee-b297-3b0ad9d5d6c6,,1703017822300342894,,,,['RAILROAD']
21376e38-ec01-11ee-b297-3b0ad9d5d6c6,slowed for right-turning vehicle in front of us,1703017859706754642,,,,['NOT_DISENGAGEMENT']
21376e38-ec01-11ee-b297-3b0ad9d5d6c6,40mph curve marked but map taken at 45,1703018041298869308,,,,['NOT_DISENGAGEMENT']
21376e38-ec01-11ee-b297-3b0ad9d5d6c6,35mph speed limit ahead registers as beginning of 35mph upper limit,1703018082721215410,,,,['NOT_DISENGAGEMENT']
21376e38-ec01-11ee-b297-3b0ad9d5d6c6,traffic stopped at light successfully registered and responded,1703018215702848289,,,,['NOT_DISENGAGEMENT']
21376e38-ec01-11ee-b297-3b0ad9d5d6c6,stopped and then creeped succesfully for traffic stopped at light,1703018284643082255,,,,['NOT_DISENGAGEMENT']
21376e38-ec01-11ee-b297-3b0ad9d5d6c6,opposing traffic on narrow roadway,1703018446639907559,,,,['TRAFFIC_FAULT']
21376e38-ec01-11ee-b297-3b0ad9d5d6c6,,1703018882994006047,,,,['RAILROAD']
21376e38-ec01-11ee-b297-3b0ad9d5d6c6,,1703018899945641436,,,,['EOR']
