groupMetadataID,event,time,position.alt_msl,position.latitude,position.longitude,type
326699c2-ecd8-11ee-b297-3b0ad9d5d6c6,disengage in turn,1704485347565167420,,,,['UNKNOWN']
326699c2-ecd8-11ee-b297-3b0ad9d5d6c6,,1704485371575148874,,,,['ROUND_ABOUT']
326699c2-ecd8-11ee-b297-3b0ad9d5d6c6,wide turn close to parked car,1704485566356849936,,,,['OBJ_DETECTION']
326699c2-ecd8-11ee-b297-3b0ad9d5d6c6,wide turn,1704485647841944095,,,,['LOCALIZATION']
326699c2-ecd8-11ee-b297-3b0ad9d5d6c6,disengage in middle of turn,1704485705607814595,,,,['OTHER']
326699c2-ecd8-11ee-b297-3b0ad9d5d6c6,,1704485788812080982,,,,['OBJ_DETECTION']
326699c2-ecd8-11ee-b297-3b0ad9d5d6c6,oncoming traffic,1704486344872673630,,,,['OBJ_DETECTION']
326699c2-ecd8-11ee-b297-3b0ad9d5d6c6,blind turn,1704486490509535556,,,,['OTHER']
326699c2-ecd8-11ee-b297-3b0ad9d5d6c6,did not see vehicle,1704486573751555060,,,,['OBJ_DETECTION']
326699c2-ecd8-11ee-b297-3b0ad9d5d6c6,did not see traffic in front of vehicle,1704486678218343143,,,,['OBJ_DETECTION']
326699c2-ecd8-11ee-b297-3b0ad9d5d6c6,oversized load in oncoming lane. (it was a house),1704486900627049284,,,,['OBJ_DETECTION']
326699c2-ecd8-11ee-b297-3b0ad9d5d6c6,bicycle,1704486922195157057,,,,['OBJ_DETECTION']
326699c2-ecd8-11ee-b297-3b0ad9d5d6c6,,1704486976995067544,,,,['EOR']
