groupMetadataID,event,time,position.alt_msl,position.latitude,position.longitude,type
25d3bdc8-ecbc-11ee-b297-3b0ad9d5d6c6,oscillation,1704478670162125074,,,,['NOT_DISENGAGEMENT']
25d3bdc8-ecbc-11ee-b297-3b0ad9d5d6c6,brakes hesitation,1704478690866674867,,,,['UNKNOWN']
25d3bdc8-ecbc-11ee-b297-3b0ad9d5d6c6,,1704478713406574702,,,,['ROUND_ABOUT']
25d3bdc8-ecbc-11ee-b297-3b0ad9d5d6c6,uncertain which light to choose,1704478796453544023,,,,['TRAFFIC_LIGHT']
25d3bdc8-ecbc-11ee-b297-3b0ad9d5d6c6,proceeded through yellow light,1704478851818798708,,,,['TRAFFIC_LIGHT']
25d3bdc8-ecbc-11ee-b297-3b0ad9d5d6c6,parallel parking over the line,1704478900138449919,,,,['TRAFFIC_FAULT']
25d3bdc8-ecbc-11ee-b297-3b0ad9d5d6c6,traffic proceeded into right-lane in turn,1704478992648075297,,,,['NOT_DISENGAGEMENT']
25d3bdc8-ecbc-11ee-b297-3b0ad9d5d6c6,oncoming car over c/l in turn,1704479011695618427,,,,['NOT_DISENGAGEMENT']
25d3bdc8-ecbc-11ee-b297-3b0ad9d5d6c6,traffic coming up from behind,1704479055496870990,,,,['TRAFFIC_FAULT']
25d3bdc8-ecbc-11ee-b297-3b0ad9d5d6c6,system,1704479100855860599,,,,['UNKNOWN']
25d3bdc8-ecbc-11ee-b297-3b0ad9d5d6c6,multiple cars stopped at traffic light not detected in a timely manner,1704479224502050166,,,,['TRAFFIC_FAULT']
25d3bdc8-ecbc-11ee-b297-3b0ad9d5d6c6,wide turn with oncoming traffic,1704479334892593348,,,,['TRAFFIC_FAULT']
25d3bdc8-ecbc-11ee-b297-3b0ad9d5d6c6,system failed mid-turn,1704479684464465955,,,,['OTHER']
25d3bdc8-ecbc-11ee-b297-3b0ad9d5d6c6,mail delivery truck stopped on shoulder,1704479878929170047,,,,['TRAFFIC_FAULT']
25d3bdc8-ecbc-11ee-b297-3b0ad9d5d6c6,seen with green gate but no stop/braking intiated - delay,1704480030254134338,,,,['OBJ_DETECTION']
25d3bdc8-ecbc-11ee-b297-3b0ad9d5d6c6,car turning in front of us not detected but vehicle's imminent crash audible warning sounded,1704480074747155915,,,,['OBJ_DETECTION']
25d3bdc8-ecbc-11ee-b297-3b0ad9d5d6c6,,1704480255393410099,,,,['RAILROAD']
