groupMetadataID,event,time,position.alt_msl,position.latitude,position.longitude,type
f43b6a70-f01e-11ee-b966-fb353e7798cd,floating at 0.6,1696959647229757638,,,,['LOCALIZATION']
f43b6a70-f01e-11ee-b966-fb353e7798cd,floating ,1696959684103595051,,,,['LOCALIZATION']
f43b6a70-f01e-11ee-b966-fb353e7798cd,ghost brake,1696959693657147675,,,,['UNKNOWN']
f43b6a70-f01e-11ee-b966-fb353e7798cd,ghost brake,1696959845460488751,,,,['UNKNOWN']
f43b6a70-f01e-11ee-b966-fb353e7798cd,ghost brske,1696959879571783354,,,,['UNKNOWN']
f43b6a70-f01e-11ee-b966-fb353e7798cd,alllow vehicles to pass,1696959970914467539,,,,['NOT_DISENGAGEMENT']
f43b6a70-f01e-11ee-b966-fb353e7798cd,hit center rumble under 0.1,1696960081239596989,,,,['LOCALIZATION']
f43b6a70-f01e-11ee-b966-fb353e7798cd,map - left around right-curve,1696960457504136688,,,,['NOT_DISENGAGEMENT']
f43b6a70-f01e-11ee-b966-fb353e7798cd,opposing traffic crossed center line,1696960575580377902,,,,['LOCALIZATION']
f43b6a70-f01e-11ee-b966-fb353e7798cd,,1696960580531343472,,,,['LOCALIZATION']
f43b6a70-f01e-11ee-b966-fb353e7798cd,ghost brake,1696960738103105288,,,,['UNKNOWN']
f43b6a70-f01e-11ee-b966-fb353e7798cd,ghost brake,1696960778301560512,,,,['UNKNOWN']
f43b6a70-f01e-11ee-b966-fb353e7798cd,oscillation,1696960897646280445,,,,['LOCALIZATION']
f43b6a70-f01e-11ee-b966-fb353e7798cd,ghost brake,1696960964731310138,,,,['UNKNOWN']
f43b6a70-f01e-11ee-b966-fb353e7798cd,oscillation,1696961027647712012,,,,['LOCALIZATION']
f43b6a70-f01e-11ee-b966-fb353e7798cd,twitch,1696961078596080490,,,,['NOT_DISENGAGEMENT']
f43b6a70-f01e-11ee-b966-fb353e7798cd,oscillation cont'd,1696961119257184254,,,,['LOCALIZATION']
f43b6a70-f01e-11ee-b966-fb353e7798cd,merging traffic,1696961206290670785,,,,['TRAFFIC_FAULT']
