groupMetadataID,event,time,position.alt_msl,position.latitude,position.longitude,type
80340ab8-d054-11ee-9435-f7e542e2436c,disengaged,1702323799267497748,,,,['UNKNOWN']
80340ab8-d054-11ee-9435-f7e542e2436c,,1702323869528116233,,,,['ROUND_ABOUT']
80340ab8-d054-11ee-9435-f7e542e2436c,traffic stopped at light,1702324327356580635,,,,['OBJ_DETECTION']
80340ab8-d054-11ee-9435-f7e542e2436c,imminent collision alert for turning traffic but no stop gate,1702324384372915350,,,,['NOT_DISENGAGEMENT']
80340ab8-d054-11ee-9435-f7e542e2436c,vehicles stopped for school bus,1702324421296883880,,,,['OBJ_DETECTION']
80340ab8-d054-11ee-9435-f7e542e2436c,traffic stopped at light,1702324749613123096,,,,['TRAFFIC_LIGHT']
80340ab8-d054-11ee-9435-f7e542e2436c,,1702324754907647663,,,,['UNKNOWN']
80340ab8-d054-11ee-9435-f7e542e2436c,steering probably,1702324801150506342,,,,['UNKNOWN']
80340ab8-d054-11ee-9435-f7e542e2436c,"yellow/green LED, 0.3 increasing 2dSD",1702324915075204966,,,,['NOT_DISENGAGEMENT']
80340ab8-d054-11ee-9435-f7e542e2436c,sneeze coincidental?,1702324943719155746,,,,['BY_MISTAKE']
80340ab8-d054-11ee-9435-f7e542e2436c,traffic stopped over shoulder line,1702324980717456769,,,,['OBJ_DETECTION']
80340ab8-d054-11ee-9435-f7e542e2436c,traffic stopped at light,1702325071163392468,,,,['TRAFFIC_LIGHT']
80340ab8-d054-11ee-9435-f7e542e2436c,,1702325359826793573,,,,['RAILROAD']
80340ab8-d054-11ee-9435-f7e542e2436c,,1702325366925631556,,,,['EOR']
