groupMetadataID,event,time,position.alt_msl,position.latitude,position.longitude,type
20cbfe8c-ea2b-11ee-b297-3b0ad9d5d6c6,,1694707193384612532,,,,['ROUND_ABOUT']
20cbfe8c-ea2b-11ee-b297-3b0ad9d5d6c6,accelerator,1694707414708386124,,,,['BY_MISTAKE']
20cbfe8c-ea2b-11ee-b297-3b0ad9d5d6c6,,1694707588275641750,,,,"['INTENTIONAL', 'OBJ_DETECTION', 'CHILD_PED', 'INTERSECTION']"
20cbfe8c-ea2b-11ee-b297-3b0ad9d5d6c6,fault at stop while disengaged,1694707604472792979,,,,['NOT_DISENGAGEMENT']
20cbfe8c-ea2b-11ee-b297-3b0ad9d5d6c6,,1694707626128556685,,,,['LOCALIZATION']
20cbfe8c-ea2b-11ee-b297-3b0ad9d5d6c6,swerve,1694707785111913963,,,,"['UNKNOWN', 'NOT_DISENGAGEMENT']"
20cbfe8c-ea2b-11ee-b297-3b0ad9d5d6c6,,1694707940475502489,,,,"['INTERSECTION', 'LOCALIZATION', 'OBJ_DETECTION']"
20cbfe8c-ea2b-11ee-b297-3b0ad9d5d6c6,swerve away from oncoming traffic,1694708056751862501,,,,"['UNKNOWN', 'NOT_DISENGAGEMENT']"
20cbfe8c-ea2b-11ee-b297-3b0ad9d5d6c6,mail truck on shoulder,1694708127436096024,,,,['OBJ_DETECTION']
20cbfe8c-ea2b-11ee-b297-3b0ad9d5d6c6,road construction - stop for one lane road traffic,1694708198405009679,,,,['OTHER']
20cbfe8c-ea2b-11ee-b297-3b0ad9d5d6c6,lost brake and accel still had steer,1694708410760690609,,,,['OTHER']
20cbfe8c-ea2b-11ee-b297-3b0ad9d5d6c6,fault 1min back,1694708424780494732,,,,
20cbfe8c-ea2b-11ee-b297-3b0ad9d5d6c6,traffic surrounding,1694708439487670276,,,,"['OTHER', 'INTENTIONAL']"
20cbfe8c-ea2b-11ee-b297-3b0ad9d5d6c6,,1694708487411272727,,,,"['OBJ_DETECTION', 'TRAFFIC_FAULT']"
20cbfe8c-ea2b-11ee-b297-3b0ad9d5d6c6,lost brake/accell had steer,1694708521888372687,,,,
20cbfe8c-ea2b-11ee-b297-3b0ad9d5d6c6,,1694708546535087446,,,,['TRAFFIC_FAULT']
20cbfe8c-ea2b-11ee-b297-3b0ad9d5d6c6,,1694708550804014526,,,,['TRAFFIC_FAULT']
20cbfe8c-ea2b-11ee-b297-3b0ad9d5d6c6,at stop steering continues,1694708661348264361,,,,['OTHER']
20cbfe8c-ea2b-11ee-b297-3b0ad9d5d6c6,steering correction after stop,1694708703156548434,,,,['INTERSECTION']
20cbfe8c-ea2b-11ee-b297-3b0ad9d5d6c6,construction,1694708822703376185,,,,
20cbfe8c-ea2b-11ee-b297-3b0ad9d5d6c6,,1694709026790327847,,,,['RAILROAD']
20cbfe8c-ea2b-11ee-b297-3b0ad9d5d6c6,,1694709035853033299,,,,['EOR']
