groupMetadataID,event,time,position.alt_msl,position.latitude,position.longitude,type
bb52690a-f066-11ee-b99e-fb353e7798cd,"30 curve
",1698781451105544535,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd,45mph,1698781468970067010,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd,45mph,1698781485788952352,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd,45mph,1698781519558818724,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd,vehicle stopped in road,1698781548449502928,,,,['OBJ_DETECTION']
bb52690a-f066-11ee-b99e-fb353e7798cd,40 rec,1698781559998651148,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd,curv,1698781565935220500,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd,55mph,1698781572063121012,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd,,1698781583090801650,,,,['LOCALIZATION']
bb52690a-f066-11ee-b99e-fb353e7798cd,40rec,1698781603990468733,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd,40rec,1698781656223667808,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd,,1698781669316609308,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd,35rec,1698781677026544463,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd,35crv start,1698781688797841569,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd,40rec,1698781781462956823,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd,40act,1698781791423149266,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd,45rec,1698781810063129735,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd,45act,1698781820597550413,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd,45rec,1698781841491063399,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd,45act,1698781848167493472,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd,40rec,1698781907518316324,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd,35rec,1698782068149057032,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd,45rec,1698782105609956277,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd,45crv,1698782117323776152,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd,55,1698782126151202517,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd,25rec,1698782132736708353,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd,25act,1698782140809613791,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd,25ec,1698782175401635753,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd, 25st,1698782184363914629,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd,45rec,1698782193101298941,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd,rec30,1698782220420254598,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd,30act,1698782225877798492,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd,55,1698782254844884860,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd,25rec,1698782262718243669,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd,25act,1698782271344592832,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd,55,1698782280557383121,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd,30rec,1698782287439553031,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd,30act,1698782294783424229,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd,no rec crv sgn,1698782333219906269,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd,55,1698782387603961992,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd,hwy 50 spd limit is 60mph (not 55 like at start),1698782473386256495,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd,60mph,1698782567210147462,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd,55mph (miss),1698782685113667302,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd,30rec,1698782695472411416,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd,20rec,1698782701743533297,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd,55,1698782722231136467,,,,
bb52690a-f066-11ee-b99e-fb353e7798cd,55mph,1698782756873611662,,,,
