groupMetadataID,event,time,position.alt_msl,position.latitude,position.longitude,type
f671c05c-a5e4-11ee-88ec-eb6a8d5269b4,manual takeover car stopped at green light because it thinks cars turning are going to drive into us,1697473760000000000,198.8,39.33039433333333,-82.1273105,
f671c05c-a5e4-11ee-88ec-eb6a8d5269b4,manual takeover lost the light because of truck blocking view,1697474167000000000,218.1,39.37750283333333,-82.13494866666667,
f671c05c-a5e4-11ee-88ec-eb6a8d5269b4,manual takeover to turn left with oncoming traffic,1697474276000000000,199.7,39.3878265,-82.14022866666667,
f671c05c-a5e4-11ee-88ec-eb6a8d5269b4,manual takeover passing a truck on narrow road,1697474359000000000,194.4,39.383207,-82.14380516666667,
f671c05c-a5e4-11ee-88ec-eb6a8d5269b4,manual takeover riding edgeline,1697474405000000000,198.6,39.379597833333335,-82.14435933333333,
f671c05c-a5e4-11ee-88ec-eb6a8d5269b4,manual takeover to turn left at blind corner,1697474434000000000,193.7,39.37740933333333,-82.14224633333333,
f671c05c-a5e4-11ee-88ec-eb6a8d5269b4,manual takeover for man crossing road ,1697474541000000000,215.5,39.37767066666667,-82.13510916666667,
f671c05c-a5e4-11ee-88ec-eb6a8d5269b4,manual takeover to avoid construction cones,1697474656000000000,215.4,39.36262283333333,-82.1301225,
f671c05c-a5e4-11ee-88ec-eb6a8d5269b4,manual takeover at roundabout,1697475052000000000,194.7,39.31942566666667,-82.105968,
f671c05c-a5e4-11ee-88ec-eb6a8d5269b4,manual takeover to end route,1697475177000000000,191,39.32261783333333,-82.1044635,
f671c05c-a5e4-11ee-88ec-eb6a8d5269b4,manual takeover for car parked on road ,1697475223000000000,206,39.32662833333333,-82.10287566666666,
f671c05c-a5e4-11ee-88ec-eb6a8d5269b4,manual takeover for car parking,1697475279000000000,209.5,39.327250666666664,-82.1013935,
f671c05c-a5e4-11ee-88ec-eb6a8d5269b4,manual takeover van stopped in road,1697475332000000000,216.3,39.328948833333335,-82.1012465,
