groupMetadataID,event,time,position.alt_msl,position.latitude,position.longitude,type
2d35c522-eba2-11ee-b297-3b0ad9d5d6c6,system correction due to delay on engagement 5x,1702925709856869449,,,,['OTHER']
2d35c522-eba2-11ee-b297-3b0ad9d5d6c6,,1702925758647267866,,,,['ROUND_ABOUT']
2d35c522-eba2-11ee-b297-3b0ad9d5d6c6,stop gate mid-intersection,1702925929844882208,,,,['UNKNOWN']
2d35c522-eba2-11ee-b297-3b0ad9d5d6c6,green light no go,1702926141172654355,,,,['TRAFFIC_LIGHT']
2d35c522-eba2-11ee-b297-3b0ad9d5d6c6,,1702926219540695126,,,,['OBJ_DETECTION']
2d35c522-eba2-11ee-b297-3b0ad9d5d6c6,flurries partly sunny,1702926328291824573,,,,['NOT_DISENGAGEMENT']
2d35c522-eba2-11ee-b297-3b0ad9d5d6c6,signal and traffic not jiving,1702926676232047032,,,,['TRAFFIC_LIGHT']
2d35c522-eba2-11ee-b297-3b0ad9d5d6c6,,1702926870426488152,,,,['INTERSECTION']
2d35c522-eba2-11ee-b297-3b0ad9d5d6c6,,1702927295458574052,,,,['RAILROAD']
2d35c522-eba2-11ee-b297-3b0ad9d5d6c6,,1702927303087001531,,,,['EOR']
