groupMetadataID,event,time,position.alt_msl,position.latitude,position.longitude,type
dc39aa14-db32-11ee-a158-97f8443fd730,,1692297829810533108,,,,['TRAFFIC_FAULT']
dc39aa14-db32-11ee-a158-97f8443fd730,going through red light,1692297908400734805,,,,['TRAFFIC_LIGHT']
dc39aa14-db32-11ee-a158-97f8443fd730,going through right,1692297940259439077,,,,['LOCALIZATION']
dc39aa14-db32-11ee-a158-97f8443fd730,,1692297948101988009,,,,['LOCALIZATION']
dc39aa14-db32-11ee-a158-97f8443fd730,,1692298211859864646,,,,['RAILROAD']
dc39aa14-db32-11ee-a158-97f8443fd730,,1692298253892190705,,,,['OBJ_DETECTION']
dc39aa14-db32-11ee-a158-97f8443fd730,,1692298337234221273,,,,['OBJ_DETECTION']
dc39aa14-db32-11ee-a158-97f8443fd730,,1692298611448772254,,,,['TRAFFIC_LIGHT']
dc39aa14-db32-11ee-a158-97f8443fd730,no signal turn,1692298653841878340,,,,['OTHER']
dc39aa14-db32-11ee-a158-97f8443fd730,,1692298915444082389,,,,['OBJ_DETECTION']
dc39aa14-db32-11ee-a158-97f8443fd730,tried to stop at green light,1692299108496127033,,,,['TRAFFIC_LIGHT']
dc39aa14-db32-11ee-a158-97f8443fd730,,1692299345850950457,,,,['RAILROAD']
dc39aa14-db32-11ee-a158-97f8443fd730,EOaR,1692299356464035733,,,,['OTHER']
