groupMetadataID,event,time,position.alt_msl,position.latitude,position.longitude,type
cf6fdf3a-eaa3-11ee-b297-3b0ad9d5d6c6,,1696956803358684322,,,,['OBJ_DETECTION']
cf6fdf3a-eaa3-11ee-b297-3b0ad9d5d6c6,,1696956810561320036,,,,['ROUND_ABOUT']
cf6fdf3a-eaa3-11ee-b297-3b0ad9d5d6c6,no go,1696956939914000968,,,,['TRAFFIC_LIGHT']
cf6fdf3a-eaa3-11ee-b297-3b0ad9d5d6c6,lost traffic light perception,1696957056936021115,,,,['TRAFFIC_LIGHT']
cf6fdf3a-eaa3-11ee-b297-3b0ad9d5d6c6,lateral jerk2d-SD drop ,1696957285866129069,,,,['UNKNOWN']
cf6fdf3a-eaa3-11ee-b297-3b0ad9d5d6c6,,1696957303707926159,,,,['ROUND_ABOUT']
cf6fdf3a-eaa3-11ee-b297-3b0ad9d5d6c6,misread light as green (red-green-red),1696957336981626955,,,,['TRAFFIC_LIGHT']
cf6fdf3a-eaa3-11ee-b297-3b0ad9d5d6c6,map issue wide turn with traffic present,1696957504450835768,,,,['INTENTIONAL']
cf6fdf3a-eaa3-11ee-b297-3b0ad9d5d6c6,,1696958079052530205,,,,
cf6fdf3a-eaa3-11ee-b297-3b0ad9d5d6c6,,1696958083872250882,,,,['LOCALIZATION']
cf6fdf3a-eaa3-11ee-b297-3b0ad9d5d6c6,car on yellow line but van had no response,1696958397489069940,,,,['NOT_DISENGAGEMENT']
cf6fdf3a-eaa3-11ee-b297-3b0ad9d5d6c6,,1696958510619897845,,,,['RAILROAD']
cf6fdf3a-eaa3-11ee-b297-3b0ad9d5d6c6,,1696958529290626493,,,,['EOR']
