groupMetadataID,latitudeStdDev,longitude,time,latitude,longitudeStdDev,numSatsInSolution
96f7a614-f549-11ee-8afa-cb629b0d53e6,0.013883875,-82.10281368292173,1697572540048849233,39.36486336249553,0.014307737,13
96f7a614-f549-11ee-8afa-cb629b0d53e6,0.0162431,-82.10270261531235,1697572541048946968,39.36493530454182,0.017636709,13
96f7a614-f549-11ee-8afa-cb629b0d53e6,0.017014228,-82.10259308626411,1697572542056446638,39.36500858979324,0.021079158,12
96f7a614-f549-11ee-8afa-cb629b0d53e6,0.020480534,-82.10247625024287,1697572543050257054,39.365087986545106,0.023020202,12
96f7a614-f549-11ee-8afa-cb629b0d53e6,0.021469524,-82.10234287058162,1697572544047978208,39.36517699136031,0.02382694,13
96f7a614-f549-11ee-8afa-cb629b0d53e6,0.019387236,-82.10219584438542,1697572545050702871,39.36527486954764,0.018133419,12
96f7a614-f549-11ee-8afa-cb629b0d53e6,0.020719431,-82.10204044955556,1697572546048515959,39.3653789645033,0.02102941,11
96f7a614-f549-11ee-8afa-cb629b0d53e6,0.021246938,-82.1018783399756,1697572547055749833,39.365488137320575,0.022861423,11
96f7a614-f549-11ee-8afa-cb629b0d53e6,0.021396508,-82.10170954467112,1697572548057365634,39.36560164796389,0.023214161,10
96f7a614-f549-11ee-8afa-cb629b0d53e6,0.02105559,-82.1015372551043,1697572549048318270,39.365717192186985,0.022942586,11
96f7a614-f549-11ee-8afa-cb629b0d53e6,0.021123663,-82.101363465983,1697572550054651389,39.36583429494731,0.022902953,10
96f7a614-f549-11ee-8afa-cb629b0d53e6,0.020903489,-82.10118902310636,1697572551049804144,39.36595165906036,0.022713626,10
96f7a614-f549-11ee-8afa-cb629b0d53e6,0.021346303,-82.10101482817369,1697572552058859374,39.36606969873074,0.023523599,10
96f7a614-f549-11ee-8afa-cb629b0d53e6,0.023522682,-82.1008439856526,1697572553058909726,39.36619034350527,0.023497589,9
96f7a614-f549-11ee-8afa-cb629b0d53e6,0.028229255,-82.10067918714054,1697572554050015574,39.36631549036938,0.029797269,9
96f7a614-f549-11ee-8afa-cb629b0d53e6,0.027753787,-82.1005227414987,1697572555050902160,39.36644715297732,0.030335575,9
96f7a614-f549-11ee-8afa-cb629b0d53e6,0.028626902,-82.10037507287883,1697572556059969784,39.36658474878408,0.03518081,9
96f7a614-f549-11ee-8afa-cb629b0d53e6,0.03532283,-82.10023839752078,1697572557048513081,39.36672904594749,0.03575718,9
96f7a614-f549-11ee-8afa-cb629b0d53e6,0.02533439,-82.1001133431489,1697572558046881164,39.366879500297344,0.029103773,10
96f7a614-f549-11ee-8afa-cb629b0d53e6,0.0230677,-82.09999951973968,1697572559049720020,39.36703513534025,0.034679122,10
96f7a614-f549-11ee-8afa-cb629b0d53e6,0.021005701,-82.09989087645286,1697572560050972580,39.36719299935881,0.03162811,10
96f7a614-f549-11ee-8afa-cb629b0d53e6,0.023016736,-82.09978448033897,1697572561048744193,39.36735155604228,0.04339317,9
96f7a614-f549-11ee-8afa-cb629b0d53e6,0.022072367,-82.09967907863167,1697572562056764218,39.36751032735174,0.030500604,10
96f7a614-f549-11ee-8afa-cb629b0d53e6,0.019205712,-82.09957344104778,1697572563048258064,39.36766827680841,0.026284961,10
96f7a614-f549-11ee-8afa-cb629b0d53e6,0.01790096,-82.09946065036783,1697572564049025063,39.36782205115633,0.025490187,11
96f7a614-f549-11ee-8afa-cb629b0d53e6,0.024844436,-82.09933509919429,1697572565048707238,39.367968692393106,0.032855496,9
96f7a614-f549-11ee-8afa-cb629b0d53e6,0.057116292,-82.09919876660508,1697572566059863092,39.368108539067265,0.03693188,10
96f7a614-f549-11ee-8afa-cb629b0d53e6,0.059235968,-82.09905393423763,1697572567056907263,39.368241317308346,0.035678145,11
96f7a614-f549-11ee-8afa-cb629b0d53e6,0.12652987,-82.09890167247782,1697572568054897778,39.368367956972534,0.08274029,11
96f7a614-f549-11ee-8afa-cb629b0d53e6,0.017808573,-82.09873939651278,1697572569049701979,39.36848293103235,0.019231306,9
96f7a614-f549-11ee-8afa-cb629b0d53e6,0.020901136,-82.09857252208938,1697572570050179608,39.36858766615468,0.023909599,9
96f7a614-f549-11ee-8afa-cb629b0d53e6,0.022762097,-82.09840391496223,1697572571048747053,39.36868178735708,0.027190728,9
96f7a614-f549-11ee-8afa-cb629b0d53e6,0.02632035,-82.09823653455939,1697572572050912975,39.36876627952404,0.026884386,8
