groupMetadataID,latitudeStdDev,longitude,time,latitude,longitudeStdDev,numSatsInSolution
94c53148-eeed-11ee-9385-ef789ffde1d3,0.009001811,-82.10328641936219,1690909043040012455,39.36430585493372,0.009740466,14
94c53148-eeed-11ee-9385-ef789ffde1d3,0.009026699,-82.10328644897558,1690909044038591871,39.364305855522886,0.009765718,14
94c53148-eeed-11ee-9385-ef789ffde1d3,0.008999882,-82.10328642444055,1690909045039303707,39.36430584046553,0.009741662,14
94c53148-eeed-11ee-9385-ef789ffde1d3,0.009008338,-82.10328645243548,1690909046041573218,39.36430585349105,0.009737073,14
94c53148-eeed-11ee-9385-ef789ffde1d3,0.009013173,-82.10328643621743,1690909047039396970,39.36430584845366,0.009744455,14
94c53148-eeed-11ee-9385-ef789ffde1d3,0.009020896,-82.10328654974613,1690909048037122153,39.36430578661667,0.009737271,14
94c53148-eeed-11ee-9385-ef789ffde1d3,0.008976282,-82.10328927094207,1690909049036763458,39.36430516774568,0.009709787,14
94c53148-eeed-11ee-9385-ef789ffde1d3,0.00892552,-82.10329545657585,1690909050037099626,39.36430467101212,0.00972831,14
94c53148-eeed-11ee-9385-ef789ffde1d3,0.0089253895,-82.10330347099337,1690909051036259403,39.36430507206657,0.009716446,14
94c53148-eeed-11ee-9385-ef789ffde1d3,0.009086925,-82.10331249179727,1690909052040042110,39.36430646100963,0.0098014595,14
94c53148-eeed-11ee-9385-ef789ffde1d3,0.00910685,-82.10332138731121,1690909053041934108,39.36430812048476,0.009801304,14
94c53148-eeed-11ee-9385-ef789ffde1d3,0.00907338,-82.1033293914325,1690909054041796755,39.36431081422901,0.009824872,14
94c53148-eeed-11ee-9385-ef789ffde1d3,0.009082926,-82.10333652210853,1690909055040175687,39.364314579043146,0.0098760445,14
94c53148-eeed-11ee-9385-ef789ffde1d3,0.009157387,-82.10334306011322,1690909056038031364,39.364318827923015,0.010017057,14
94c53148-eeed-11ee-9385-ef789ffde1d3,0.009356023,-82.10334892409477,1690909057053140579,39.36432327223205,0.0102759255,14
94c53148-eeed-11ee-9385-ef789ffde1d3,0.009581053,-82.10335405392227,1690909058041666766,39.364328452119345,0.010578767,14
94c53148-eeed-11ee-9385-ef789ffde1d3,0.009701899,-82.10335825516401,1690909059036708906,39.36433388443323,0.0107593015,14
94c53148-eeed-11ee-9385-ef789ffde1d3,0.009777173,-82.10336253593081,1690909060037779371,39.36434044953636,0.01086806,14
94c53148-eeed-11ee-9385-ef789ffde1d3,0.009757203,-82.10336811583507,1690909061037942669,39.36434812994331,0.0108568175,14
94c53148-eeed-11ee-9385-ef789ffde1d3,0.009979461,-82.1033738693455,1690909062041663591,39.36435756054356,0.010941455,14
94c53148-eeed-11ee-9385-ef789ffde1d3,0.009962565,-82.10338070096263,1690909063038045330,39.364367081236054,0.010929766,14
94c53148-eeed-11ee-9385-ef789ffde1d3,0.009959466,-82.10338679597923,1690909064051490373,39.36437628175212,0.0108798,14
94c53148-eeed-11ee-9385-ef789ffde1d3,0.00995741,-82.10339257587547,1690909065040357536,39.36438739613194,0.010841827,14
94c53148-eeed-11ee-9385-ef789ffde1d3,0.010105391,-82.10339934539186,1690909066037588796,39.36440484773309,0.011002707,13
94c53148-eeed-11ee-9385-ef789ffde1d3,0.010264022,-82.10340033828894,1690909067037543803,39.364428781188586,0.01118009,13
94c53148-eeed-11ee-9385-ef789ffde1d3,0.010283382,-82.1033909115774,1690909068036570938,39.364458205338266,0.011214163,14
94c53148-eeed-11ee-9385-ef789ffde1d3,0.010216261,-82.10336535969844,1690909069037869673,39.36449046048883,0.011509291,14
94c53148-eeed-11ee-9385-ef789ffde1d3,0.01010855,-82.10331900990616,1690909070038513437,39.36452460944954,0.011279329,14
94c53148-eeed-11ee-9385-ef789ffde1d3,0.010091614,-82.10325816269065,1690909071037741502,39.36456662819736,0.011108448,14
