groupMetadataID,event,time,position.alt_msl,position.latitude,position.longitude,type
e2079a78-dc1d-11ee-a158-97f8443fd730,delayed engagement due to const roadwork,1693927874907567962,,,,['INTENTIONAL']
e2079a78-dc1d-11ee-a158-97f8443fd730,3min prior truck behavior in dreamviewr,1693927969953201706,,,,['OTHER']
e2079a78-dc1d-11ee-a158-97f8443fd730,,1693927973672046559,,,,['ROUND_ABOUT']
e2079a78-dc1d-11ee-a158-97f8443fd730,parked car sticking out,1693928115220536372,,,,['OBJ_DETECTION']
e2079a78-dc1d-11ee-a158-97f8443fd730,"brakes released, roll thru stop at stoplight",1693928236268254296,,,,['OTHER']
e2079a78-dc1d-11ee-a158-97f8443fd730,,1693928259814369693,,,,"['OBJ_DETECTION', 'LOCALIZATION']"
e2079a78-dc1d-11ee-a158-97f8443fd730,,1693928278778675697,,,,['LOCALIZATION']
e2079a78-dc1d-11ee-a158-97f8443fd730,not detecting light,1693928346043076645,,,,['TRAFFIC_LIGHT']
e2079a78-dc1d-11ee-a158-97f8443fd730,,1693928519605606843,,,,['RAILROAD']
e2079a78-dc1d-11ee-a158-97f8443fd730,,1693928802008743547,,,,['OBJ_DETECTION']
e2079a78-dc1d-11ee-a158-97f8443fd730,,1693928869820364244,,,,['OBJ_DETECTION']
e2079a78-dc1d-11ee-a158-97f8443fd730,,1693929009907383933,,,,['LOCALIZATION']
e2079a78-dc1d-11ee-a158-97f8443fd730,,1693929080757631240,,,,['LOCALIZATION']
e2079a78-dc1d-11ee-a158-97f8443fd730,lsot gps and oncoming truck,1693929121564627852,,,,"['OTHER', 'INTENTIONAL', 'LOCALIZATION']"
e2079a78-dc1d-11ee-a158-97f8443fd730,,1693929258725075731,,,,['OBJ_DETECTION']
e2079a78-dc1d-11ee-a158-97f8443fd730,,1693929307744331050,,,,['OBJ_DETECTION']
