groupMetadataID,event,time,position.alt_msl,position.latitude,position.longitude,type
c0624e24-d9aa-11ee-a158-97f8443fd730,10A,1690478436528659588,,,,['OUT_OF_SCOPE']
c0624e24-d9aa-11ee-a158-97f8443fd730,6,1690478589983808797,,,,['OUT_OF_SCOPE']
c0624e24-d9aa-11ee-a158-97f8443fd730,6,1690478604518582702,,,,['OUT_OF_SCOPE']
c0624e24-d9aa-11ee-a158-97f8443fd730,6,1690478626523516350,,,,['OUT_OF_SCOPE']
c0624e24-d9aa-11ee-a158-97f8443fd730,1 hill,1690478656909884771,,,,['OUT_OF_SCOPE']
c0624e24-d9aa-11ee-a158-97f8443fd730,2,1690478758411974648,,,,['CRITICAL']
c0624e24-d9aa-11ee-a158-97f8443fd730,10A CZ,1690478788117098388,,,,['OUT_OF_SCOPE']
c0624e24-d9aa-11ee-a158-97f8443fd730,1,1690478862295277114,,,,['CRITICAL']
c0624e24-d9aa-11ee-a158-97f8443fd730,2,1690478975641012161,,,,['CRITICAL']
c0624e24-d9aa-11ee-a158-97f8443fd730,10B,1690479024936426284,,,,['OUT_OF_SCOPE']
c0624e24-d9aa-11ee-a158-97f8443fd730,6,1690479044882037231,,,,['DESIRED']
c0624e24-d9aa-11ee-a158-97f8443fd730,2,1690479390411515690,,,,['CRITICAL']
c0624e24-d9aa-11ee-a158-97f8443fd730,1,1690479596887990759,,,,['PROBLEM']
c0624e24-d9aa-11ee-a158-97f8443fd730,2,1690479770066977325,,,,['CRITICAL']
c0624e24-d9aa-11ee-a158-97f8443fd730,6,1690480004267154120,,,,['OUT_OF_SCOPE']
