groupMetadataID,event,time,position.alt_msl,position.latitude,position.longitude,type
3d2a80f0-ec81-11ee-b297-3b0ad9d5d6c6,,1704389100714865772,,,,['ROUND_ABOUT']
3d2a80f0-ec81-11ee-b297-3b0ad9d5d6c6,cars at intersection ,1704389385295475862,,,,['TRAFFIC_FAULT']
3d2a80f0-ec81-11ee-b297-3b0ad9d5d6c6,wide turn with traffic present,1704389445694750949,,,,['OTHER']
3d2a80f0-ec81-11ee-b297-3b0ad9d5d6c6,"slowed down, recognized red light, proceeded to accelerate regardless",1704389544382456179,,,,['TRAFFIC_LIGHT']
3d2a80f0-ec81-11ee-b297-3b0ad9d5d6c6,traffic stopped five vehicles back from light,1704389654852228398,,,,['INTERSECTION']
3d2a80f0-ec81-11ee-b297-3b0ad9d5d6c6,,1704389694209367728,,,,['OBJ_DETECTION']
3d2a80f0-ec81-11ee-b297-3b0ad9d5d6c6,,1704389704537469387,,,,['BY_MISTAKE']
3d2a80f0-ec81-11ee-b297-3b0ad9d5d6c6,,1704390079863355839,,,,['TRAFFIC_LIGHT']
3d2a80f0-ec81-11ee-b297-3b0ad9d5d6c6,oncoming traffic present,1704390294491856403,,,,['TRAFFIC_FAULT']
3d2a80f0-ec81-11ee-b297-3b0ad9d5d6c6,,1704390346510965123,,,,['UNKNOWN']
3d2a80f0-ec81-11ee-b297-3b0ad9d5d6c6,,1704390718580282064,,,,['RAILROAD']
