groupMetadataID,event,time,position.alt_msl,position.latitude,position.longitude,type
aa5dbcd2-ef10-11ee-9385-ef789ffde1d3,,1692369226159389131,,,,['LOCALIZATION']
aa5dbcd2-ef10-11ee-9385-ef789ffde1d3,,1692369242355827269,,,,['LOCALIZATION']
aa5dbcd2-ef10-11ee-9385-ef789ffde1d3,,1692369488023092384,,,,['LOCALIZATION']
aa5dbcd2-ef10-11ee-9385-ef789ffde1d3,,1692369544801017824,,,,['LOCALIZATION']
aa5dbcd2-ef10-11ee-9385-ef789ffde1d3,,1692369551936937566,,,,['LOCALIZATION']
aa5dbcd2-ef10-11ee-9385-ef789ffde1d3,,1692369727346844743,,,,['LOCALIZATION']
aa5dbcd2-ef10-11ee-9385-ef789ffde1d3,,1692369831564602162,,,,['OBJ_DETECTION']
aa5dbcd2-ef10-11ee-9385-ef789ffde1d3,,1692369885275435288,,,,['LOCALIZATION']
aa5dbcd2-ef10-11ee-9385-ef789ffde1d3,,1692369997787243590,,,,['OBJ_DETECTION']
aa5dbcd2-ef10-11ee-9385-ef789ffde1d3,,1692370097594029890,,,,['BY_MISTAKE']
aa5dbcd2-ef10-11ee-9385-ef789ffde1d3,,1692370140338426890,,,,['LOCALIZATION']
aa5dbcd2-ef10-11ee-9385-ef789ffde1d3,,1692370156609706800,,,,['LOCALIZATION']
aa5dbcd2-ef10-11ee-9385-ef789ffde1d3,speed,1692370327999329927,,,,['OTHER']
aa5dbcd2-ef10-11ee-9385-ef789ffde1d3,speed,1692370382639995841,,,,['OTHER']
aa5dbcd2-ef10-11ee-9385-ef789ffde1d3,,1692370417740875485,,,,['OBJ_DETECTION']
aa5dbcd2-ef10-11ee-9385-ef789ffde1d3,,1692370436806096585,,,,['LOCALIZATION']
aa5dbcd2-ef10-11ee-9385-ef789ffde1d3,exit closed,1692370680668446821,,,,['OTHER']
