groupMetadataID,time,cameraId,containLights,trafficLight,trafficLightDebug.distanceToStopLine
61b12e7a-f234-11ee-bb33-fb353e7798cd,1706815594487970607,CAMERA_FRONT_LONG,,,
61b12e7a-f234-11ee-bb33-fb353e7798cd,1706815594686170711,CAMERA_FRONT_LONG,,,
61b12e7a-f234-11ee-bb33-fb353e7798cd,1706815594884071137,CAMERA_FRONT_LONG,,,
61b12e7a-f234-11ee-bb33-fb353e7798cd,1706815595090189761,CAMERA_FRONT_LONG,,,
61b12e7a-f234-11ee-bb33-fb353e7798cd,1706815595300685339,CAMERA_FRONT_LONG,,,
61b12e7a-f234-11ee-bb33-fb353e7798cd,1706815595484159981,CAMERA_FRONT_LONG,,,
61b12e7a-f234-11ee-bb33-fb353e7798cd,1706815595686823581,CAMERA_FRONT_LONG,,,
61b12e7a-f234-11ee-bb33-fb353e7798cd,1706815595885123297,CAMERA_FRONT_LONG,,,
61b12e7a-f234-11ee-bb33-fb353e7798cd,1706815596089575532,CAMERA_FRONT_LONG,,,
61b12e7a-f234-11ee-bb33-fb353e7798cd,1706815596300557608,CAMERA_FRONT_LONG,,,
61b12e7a-f234-11ee-bb33-fb353e7798cd,1706815596484870340,CAMERA_FRONT_LONG,,,
61b12e7a-f234-11ee-bb33-fb353e7798cd,1706815596682561222,CAMERA_FRONT_LONG,,,
61b12e7a-f234-11ee-bb33-fb353e7798cd,1706815596883773341,CAMERA_FRONT_LONG,,,
61b12e7a-f234-11ee-bb33-fb353e7798cd,1706815597087540835,CAMERA_FRONT_LONG,,,
61b12e7a-f234-11ee-bb33-fb353e7798cd,1706815597298908465,CAMERA_FRONT_LONG,,,
61b12e7a-f234-11ee-bb33-fb353e7798cd,1706815597483891261,CAMERA_FRONT_LONG,,,
61b12e7a-f234-11ee-bb33-fb353e7798cd,1706815597687213870,CAMERA_FRONT_LONG,,,
61b12e7a-f234-11ee-bb33-fb353e7798cd,1706815597882487598,CAMERA_FRONT_LONG,,,
61b12e7a-f234-11ee-bb33-fb353e7798cd,1706815598098693424,CAMERA_FRONT_LONG,,,
61b12e7a-f234-11ee-bb33-fb353e7798cd,1706815598297666634,CAMERA_FRONT_LONG,,,
61b12e7a-f234-11ee-bb33-fb353e7798cd,1706815598484095728,CAMERA_FRONT_LONG,,,
61b12e7a-f234-11ee-bb33-fb353e7798cd,1706815598687200981,CAMERA_FRONT_LONG,,,
61b12e7a-f234-11ee-bb33-fb353e7798cd,1706815598884994023,CAMERA_FRONT_LONG,,,
61b12e7a-f234-11ee-bb33-fb353e7798cd,1706815599091146251,CAMERA_FRONT_LONG,,,
61b12e7a-f234-11ee-bb33-fb353e7798cd,1706815599310249332,CAMERA_FRONT_LONG,,,
61b12e7a-f234-11ee-bb33-fb353e7798cd,1706815599483774895,CAMERA_FRONT_LONG,,,
61b12e7a-f234-11ee-bb33-fb353e7798cd,1706815599678820798,CAMERA_FRONT_LONG,,,
