groupMetadataID,event,time,position.alt_msl,position.latitude,position.longitude,type
2a61b8a8-f528-11ee-8afa-cb629b0d53e6,over ctr ln,1697560690910918588,,,,['NOT_DISENGAGEMENT']
2a61b8a8-f528-11ee-8afa-cb629b0d53e6,oncoming traffic,1697560878398574955,,,,['LOCALIZATION']
2a61b8a8-f528-11ee-8afa-cb629b0d53e6,van jerk,1697560890419372027,,,,['LOCALIZATION']
2a61b8a8-f528-11ee-8afa-cb629b0d53e6,over ctr ln,1697560902354679111,,,,['NOT_DISENGAGEMENT']
2a61b8a8-f528-11ee-8afa-cb629b0d53e6,,1697560944913516247,,,,['LOCALIZATION']
2a61b8a8-f528-11ee-8afa-cb629b0d53e6,oncoming traffic,1697561043187679310,,,,['LOCALIZATION']
2a61b8a8-f528-11ee-8afa-cb629b0d53e6,,1697561059202022996,,,,['LOCALIZATION']
2a61b8a8-f528-11ee-8afa-cb629b0d53e6,PASSING TRAFFIC,1697561208926367003,,,,['LOCALIZATION']
2a61b8a8-f528-11ee-8afa-cb629b0d53e6,TRAFFIC BEHIND NOT EXITING,1697561416801129166,,,,['TRAFFIC_FAULT']
2a61b8a8-f528-11ee-8afa-cb629b0d53e6,TWITCHY,1697561546637146451,,,,['NOT_DISENGAGEMENT']
2a61b8a8-f528-11ee-8afa-cb629b0d53e6,,1697561593893368605,,,,['TRAFFIC_FAULT']
2a61b8a8-f528-11ee-8afa-cb629b0d53e6,not adjusted,1697561666427767718,,,,['TRAFFIC_LIGHT']
2a61b8a8-f528-11ee-8afa-cb629b0d53e6,,1697561672420327420,,,,['EOR']
