groupMetadataID,latitudeStdDev,longitude,time,latitude,longitudeStdDev,numSatsInSolution
240ebe64-f0d3-11ee-ba14-fb353e7798cd,0.014431136,-82.43857243725569,1701370569049130263,39.32689505039162,0.011192823,15
240ebe64-f0d3-11ee-ba14-fb353e7798cd,0.014314546,-82.43855450581295,1701370570046946770,39.32689276304414,0.011219914,15
240ebe64-f0d3-11ee-ba14-fb353e7798cd,0.014036852,-82.43852686680917,1701370571047535376,39.326888153717626,0.011162397,15
240ebe64-f0d3-11ee-ba14-fb353e7798cd,0.013780237,-82.43849054720268,1701370572049754052,39.32688158684895,0.011067279,15
240ebe64-f0d3-11ee-ba14-fb353e7798cd,0.013605221,-82.4384450064043,1701370573047169035,39.3268739570406,0.010961065,15
240ebe64-f0d3-11ee-ba14-fb353e7798cd,0.014335181,-82.43839079314182,1701370574050051486,39.326865134278904,0.01125542,16
240ebe64-f0d3-11ee-ba14-fb353e7798cd,0.014234137,-82.43832727207375,1701370575046675776,39.32685731002229,0.0112109585,16
240ebe64-f0d3-11ee-ba14-fb353e7798cd,0.0142731415,-82.43825302138757,1701370576047506944,39.32685320675346,0.011113992,16
240ebe64-f0d3-11ee-ba14-fb353e7798cd,0.01407298,-82.43816727437671,1701370577049178371,39.32685551444708,0.010912482,16
240ebe64-f0d3-11ee-ba14-fb353e7798cd,0.013708962,-82.43807075917326,1701370578057300559,39.32686011860933,0.010743509,16
240ebe64-f0d3-11ee-ba14-fb353e7798cd,0.01329644,-82.43796318596293,1701370579049591549,39.326864085119986,0.010648081,16
240ebe64-f0d3-11ee-ba14-fb353e7798cd,0.01331699,-82.43784491099844,1701370580049630117,39.326860118001434,0.010574029,16
240ebe64-f0d3-11ee-ba14-fb353e7798cd,0.0123066995,-82.43771795010592,1701370581047445870,39.32684054872295,0.010767289,16
240ebe64-f0d3-11ee-ba14-fb353e7798cd,0.012026775,-82.43758701352766,1701370582054278180,39.326801218513666,0.010712872,15
240ebe64-f0d3-11ee-ba14-fb353e7798cd,0.01169153,-82.43746162224876,1701370583045825595,39.32674178966733,0.010573509,15
240ebe64-f0d3-11ee-ba14-fb353e7798cd,0.011508354,-82.43734685972433,1701370584045823288,39.32666257522612,0.010410945,15
240ebe64-f0d3-11ee-ba14-fb353e7798cd,0.01146131,-82.4372352708286,1701370585047010617,39.32656997035589,0.010381959,15
240ebe64-f0d3-11ee-ba14-fb353e7798cd,0.0115389265,-82.4371200034038,1701370586048581279,39.32646831870136,0.010721353,15
240ebe64-f0d3-11ee-ba14-fb353e7798cd,0.012042711,-82.43700106629929,1701370587047025710,39.326360337585996,0.010713008,15
240ebe64-f0d3-11ee-ba14-fb353e7798cd,0.012123619,-82.43687944242524,1701370588046816069,39.32624980190709,0.010754298,14
240ebe64-f0d3-11ee-ba14-fb353e7798cd,0.014035256,-82.43675352524224,1701370589049891185,39.32613574353786,0.012218299,14
240ebe64-f0d3-11ee-ba14-fb353e7798cd,0.014280984,-82.43662361954188,1701370590046650299,39.32601826862998,0.0124632465,14
240ebe64-f0d3-11ee-ba14-fb353e7798cd,0.017191863,-82.43649183060182,1701370591046634961,39.32589879792019,0.012686263,14
240ebe64-f0d3-11ee-ba14-fb353e7798cd,0.031680714,-82.43635766855701,1701370592054437029,39.32577843240162,0.014649194,10
