groupMetadataID,event,time,position.alt_msl,position.latitude,position.longitude,type
04151804-ec20-11ee-b297-3b0ad9d5d6c6,system engagement on 2nd,1703610860452691277,,,,['OTHER']
04151804-ec20-11ee-b297-3b0ad9d5d6c6,float,1703610869100716111,,,,['NOT_DISENGAGEMENT']
04151804-ec20-11ee-b297-3b0ad9d5d6c6,dump truck pulled out in front of us,1703610924584980314,,,,['OBJ_DETECTION']
04151804-ec20-11ee-b297-3b0ad9d5d6c6,reengagement failed before roundabout,1703610940817627369,,,,['OTHER']
04151804-ec20-11ee-b297-3b0ad9d5d6c6,no parked cars,1703611053837461771,,,,['NOT_DISENGAGEMENT']
04151804-ec20-11ee-b297-3b0ad9d5d6c6,crane unloading in lane,1703611228867089008,,,,['OBJ_DETECTION']
04151804-ec20-11ee-b297-3b0ad9d5d6c6,car in both lanes backing up turning around,1703611260658290347,,,,['OBJ_DETECTION']
04151804-ec20-11ee-b297-3b0ad9d5d6c6,thought it was going to keep going through crosswalk,1703611348601162951,,,,['INTERSECTION']
04151804-ec20-11ee-b297-3b0ad9d5d6c6,not disengagement LED had red indicator,1703611382216260888,,,,['UNKNOWN']
04151804-ec20-11ee-b297-3b0ad9d5d6c6,drive thru traffic protruding into roadway,1703611403691128439,,,,['OBJ_DETECTION']
04151804-ec20-11ee-b297-3b0ad9d5d6c6,re-engagement failed 1x 3beeps,1703611423484109340,,,,['OTHER']
04151804-ec20-11ee-b297-3b0ad9d5d6c6,not disengagement - successful intersection due to no turning traffic but would have hit a vehicle had there been one there,1703611547007348908,,,,['INTERSECTION']
04151804-ec20-11ee-b297-3b0ad9d5d6c6,,1703611552989140255,,,,['RAILROAD']
04151804-ec20-11ee-b297-3b0ad9d5d6c6,not disengagement - ambulance went through intersection while we were stopped behind traffic,1703611665813837150,,,,['OTHER']
04151804-ec20-11ee-b297-3b0ad9d5d6c6,system disengaged in turn and proceeded tangantially,1703611759184259593,,,,['OTHER']
04151804-ec20-11ee-b297-3b0ad9d5d6c6,emergency vehicle presence,1703611883124994001,,,,['OBJ_DETECTION']
04151804-ec20-11ee-b297-3b0ad9d5d6c6,re-engagement jerk did not meet disengagement threshold,1703611906006736973,,,,['NOT_DISENGAGEMENT']
04151804-ec20-11ee-b297-3b0ad9d5d6c6,float,1703611980166511725,,,,['LOCALIZATION']
04151804-ec20-11ee-b297-3b0ad9d5d6c6,allowing vehicle control at intersection,1703612114833917557,,,,['NOT_DISENGAGEMENT']
04151804-ec20-11ee-b297-3b0ad9d5d6c6,uphill stop sign success,1703612161125538959,,,,['NOT_DISENGAGEMENT']
04151804-ec20-11ee-b297-3b0ad9d5d6c6,emergency vehicle presence across the street,1703612259018628251,,,,['NOT_DISENGAGEMENT']
04151804-ec20-11ee-b297-3b0ad9d5d6c6,traffic stopped at intersection,1703612294470304485,,,,['OBJ_DETECTION']
04151804-ec20-11ee-b297-3b0ad9d5d6c6,,1703612565190929905,,,,['RAILROAD']
04151804-ec20-11ee-b297-3b0ad9d5d6c6,police speed check along RR tracks,1703612590788761044,,,,['NOT_DISENGAGEMENT']
04151804-ec20-11ee-b297-3b0ad9d5d6c6,,1703612601952414799,,,,['EOR']
