groupMetadataID,event,time,position.alt_msl,position.latitude,position.longitude,type
82d39c74-ea59-11ee-b297-3b0ad9d5d6c6,oscillation,1695309169926752409,,,,['NOT_DISENGAGEMENT']
82d39c74-ea59-11ee-b297-3b0ad9d5d6c6,,1695309223669079192,,,,['ROUND_ABOUT']
82d39c74-ea59-11ee-b297-3b0ad9d5d6c6,pedestrians and stopped at green light,1695309370499347655,,,,"['INTERSECTION', 'INTENTIONAL']"
82d39c74-ea59-11ee-b297-3b0ad9d5d6c6,stopped at light and no go on green,1695309404554748745,,,,"['UNKNOWN', 'INTERSECTION', 'TRAFFIC_LIGHT']"
82d39c74-ea59-11ee-b297-3b0ad9d5d6c6,pedestrians crossing,1695309455767250702,,,,['INTERSECTION']
82d39c74-ea59-11ee-b297-3b0ad9d5d6c6,car in proxy and not climbing hill,1695309507899808034,,,,['TRAFFIC_FAULT']
82d39c74-ea59-11ee-b297-3b0ad9d5d6c6,no go at green light,1695309522483031831,,,,['TRAFFIC_LIGHT']
82d39c74-ea59-11ee-b297-3b0ad9d5d6c6,curb check,1695309570153743009,,,,
82d39c74-ea59-11ee-b297-3b0ad9d5d6c6,,1695309580657649615,,,,"['LOCALIZATION', 'OBJ_DETECTION']"
82d39c74-ea59-11ee-b297-3b0ad9d5d6c6,,1695309584594740618,,,,"['LOCALIZATION', 'OBJ_DETECTION']"
82d39c74-ea59-11ee-b297-3b0ad9d5d6c6,,1695309592641656407,,,,['LOCALIZATION']
82d39c74-ea59-11ee-b297-3b0ad9d5d6c6,,1695309606201665102,,,,['ROUND_ABOUT']
82d39c74-ea59-11ee-b297-3b0ad9d5d6c6,no go at green light,1695309664795694668,,,,['TRAFFIC_LIGHT']
82d39c74-ea59-11ee-b297-3b0ad9d5d6c6,,1695309866855355516,,,,['TRAFFIC_FAULT']
82d39c74-ea59-11ee-b297-3b0ad9d5d6c6,,1695310257151940868,,,,"['INTERSECTION', 'OBJ_DETECTION']"
82d39c74-ea59-11ee-b297-3b0ad9d5d6c6,,1695310372926861234,,,,['TRAFFIC_FAULT']
82d39c74-ea59-11ee-b297-3b0ad9d5d6c6,,1695310380183170214,,,,['TRAFFIC_FAULT']
