groupMetadataID,event,time,position.alt_msl,position.latitude,position.longitude,type
817d6848-efb6-11ee-b966-fb353e7798cd,propane truck in our lane on shoulder,1693934398069265749,,,,['OBJ_DETECTION']
817d6848-efb6-11ee-b966-fb353e7798cd,lost brake and throttle not steering,1693934609188389542,,,,
817d6848-efb6-11ee-b966-fb353e7798cd,,1693934644702746833,,,,['LOCALIZATION']
817d6848-efb6-11ee-b966-fb353e7798cd,,1693934658169665342,,,,['LOCALIZATION']
817d6848-efb6-11ee-b966-fb353e7798cd,vehciles following,1693935117632645698,,,,['INTENTIONAL']
817d6848-efb6-11ee-b966-fb353e7798cd,,1693935146026998365,,,,['BY_MISTAKE']
817d6848-efb6-11ee-b966-fb353e7798cd,,1693935264297019194,,,,['LOCALIZATION']
817d6848-efb6-11ee-b966-fb353e7798cd,,1693935294907675200,,,,['LOCALIZATION']
817d6848-efb6-11ee-b966-fb353e7798cd,,1693935433202289302,,,,['OBJ_DETECTION']
817d6848-efb6-11ee-b966-fb353e7798cd,traffic behind us,1693935507083975455,,,,"['OBJ_DETECTION', 'INTENTIONAL']"
817d6848-efb6-11ee-b966-fb353e7798cd,merging traffic,1693935827247902448,,,,['OBJ_DETECTION']
817d6848-efb6-11ee-b966-fb353e7798cd,,1693935842198121008,,,,['OBJ_DETECTION']
817d6848-efb6-11ee-b966-fb353e7798cd,curb proxi,1693936019951595100,,,,['LOCALIZATION']
817d6848-efb6-11ee-b966-fb353e7798cd,,1693936023577381365,,,,['EOR']
