groupMetadataID,event,time,position.alt_msl,position.latitude,position.longitude,type
01e65360-efd4-11ee-b966-fb353e7798cd,oscilation,1695139894566112410,,,,['NOT_DISENGAGEMENT']
01e65360-efd4-11ee-b966-fb353e7798cd,oscillation,1695139913104778069,,,,['LOCALIZATION']
01e65360-efd4-11ee-b966-fb353e7798cd,oscillation,1695140177279181185,,,,['NOT_DISENGAGEMENT']
01e65360-efd4-11ee-b966-fb353e7798cd,on yellow line,1695140207513379775,,,,"['NOT_DISENGAGEMENT', 'LOCALIZATION']"
01e65360-efd4-11ee-b966-fb353e7798cd,on yellow line,1695140284564963635,,,,"['LOCALIZATION', 'NOT_DISENGAGEMENT']"
01e65360-efd4-11ee-b966-fb353e7798cd,over ctr line on r/h curve,1695140645914599878,,,,"['LOCALIZATION', 'NOT_DISENGAGEMENT']"
01e65360-efd4-11ee-b966-fb353e7798cd,oncoming traffic hugging ctr,1695140746624185020,,,,['OBJ_DETECTION']
01e65360-efd4-11ee-b966-fb353e7798cd,tug on wheel,1695140789409218527,,,,"['INTENTIONAL', 'BY_MISTAKE']"
01e65360-efd4-11ee-b966-fb353e7798cd,over white line,1695140816071016987,,,,"['LOCALIZATION', 'NOT_DISENGAGEMENT']"
01e65360-efd4-11ee-b966-fb353e7798cd,on engagement oncoming traffic approached around curve,1695140923886197864,,,,"['OBJ_DETECTION', 'LOCALIZATION']"
01e65360-efd4-11ee-b966-fb353e7798cd,oscillation,1695141101012204526,,,,['NOT_DISENGAGEMENT']
01e65360-efd4-11ee-b966-fb353e7798cd,traffic stopped on side of road,1695141265589027090,,,,['OBJ_DETECTION']
01e65360-efd4-11ee-b966-fb353e7798cd,traffic approaching quickly from behind van going relatively slow,1695141411726199830,,,,"['INTENTIONAL', 'TRAFFIC_FAULT']"
01e65360-efd4-11ee-b966-fb353e7798cd,,1695141417247608113,,,,['OBJ_DETECTION']
01e65360-efd4-11ee-b966-fb353e7798cd,exiting without anchor,1695141536680492183,,,,['INTENTIONAL']
01e65360-efd4-11ee-b966-fb353e7798cd,map issue? almost hit curb,1695141614843044837,,,,"['LOCALIZATION', 'UNKNOWN']"
01e65360-efd4-11ee-b966-fb353e7798cd,,1695141620175100287,,,,['EOR']
