groupMetadataID,event,time,position.alt_msl,position.latitude,position.longitude,type
76683d3c-db18-11ee-a158-97f8443fd730,,1692283388401651565,,,,['ROUND_ABOUT']
76683d3c-db18-11ee-a158-97f8443fd730,,1692283549568387831,,,,['OBJ_DETECTION']
76683d3c-db18-11ee-a158-97f8443fd730,,1692283604986330219,,,,['TRAFFIC_LIGHT']
76683d3c-db18-11ee-a158-97f8443fd730,,1692283622199474815,,,,['TRAFFIC_FAULT']
76683d3c-db18-11ee-a158-97f8443fd730,,1692283668622830182,,,,['UNKNOWN']
76683d3c-db18-11ee-a158-97f8443fd730,,1692283698166269752,,,,['TRAFFIC_FAULT']
76683d3c-db18-11ee-a158-97f8443fd730,,1692283733920406082,,,,['OBJ_DETECTION']
76683d3c-db18-11ee-a158-97f8443fd730,,1692283747426504209,,,,['ROUND_ABOUT']
76683d3c-db18-11ee-a158-97f8443fd730,,1692283786044016408,,,,['TRAFFIC_LIGHT']
76683d3c-db18-11ee-a158-97f8443fd730,,1692283882265624416,,,,['OBJ_DETECTION']
76683d3c-db18-11ee-a158-97f8443fd730,,1692283921021759360,,,,['OBJ_DETECTION']
76683d3c-db18-11ee-a158-97f8443fd730,,1692283961281221908,,,,['OBJ_DETECTION']
76683d3c-db18-11ee-a158-97f8443fd730,,1692284216650669879,,,,['OBJ_DETECTION']
76683d3c-db18-11ee-a158-97f8443fd730,,1692284253203488458,,,,['OBJ_DETECTION']
76683d3c-db18-11ee-a158-97f8443fd730,,1692284272293813937,,,,['OBJ_DETECTION']
76683d3c-db18-11ee-a158-97f8443fd730,,1692284504591903376,,,,['LOCALIZATION']
76683d3c-db18-11ee-a158-97f8443fd730,uphill,1692284559485911886,,,,['OTHER']
76683d3c-db18-11ee-a158-97f8443fd730,,1692284705901012678,,,,['OBJ_DETECTION']
76683d3c-db18-11ee-a158-97f8443fd730,,1692284976700297695,,,,['RAILROAD']
76683d3c-db18-11ee-a158-97f8443fd730,end of route,1692284998582000399,,,,['OTHER']
