groupMetadataID,event,time,position.alt_msl,position.latitude,position.longitude,type
d1d090d4-ea7c-11ee-b297-3b0ad9d5d6c6,,1695912402658215565,,,,['ROUND_ABOUT']
d1d090d4-ea7c-11ee-b297-3b0ad9d5d6c6,,1695912541133610705,,,,['OBJ_DETECTION']
d1d090d4-ea7c-11ee-b297-3b0ad9d5d6c6,,1695912798634859991,,,,['OBJ_DETECTION']
d1d090d4-ea7c-11ee-b297-3b0ad9d5d6c6,,1695912845421289043,,,,['OBJ_DETECTION']
d1d090d4-ea7c-11ee-b297-3b0ad9d5d6c6,,1695913051963167067,,,,['RAILROAD']
d1d090d4-ea7c-11ee-b297-3b0ad9d5d6c6,vehicles stopped at traffic light not seen in time,1695913359480026146,,,,['OBJ_DETECTION']
d1d090d4-ea7c-11ee-b297-3b0ad9d5d6c6,vehicles stopped at traffic light not seen,1695913472193243667,,,,['OBJ_DETECTION']
d1d090d4-ea7c-11ee-b297-3b0ad9d5d6c6,opposing traffic presen,1695913629776769371,,,,['TRAFFIC_FAULT']
d1d090d4-ea7c-11ee-b297-3b0ad9d5d6c6,swerved left abruptly,1695913650692147171,,,,['UNKNOWN']
d1d090d4-ea7c-11ee-b297-3b0ad9d5d6c6,,1695913845680852374,,,,['OBJ_DETECTION']
d1d090d4-ea7c-11ee-b297-3b0ad9d5d6c6,delivery truck parked across shoulder,1695913979865789215,,,,['OBJ_DETECTION']
d1d090d4-ea7c-11ee-b297-3b0ad9d5d6c6,,1695914135086545614,,,,['RAILROAD']
d1d090d4-ea7c-11ee-b297-3b0ad9d5d6c6,,1695914145748567209,,,,['EOR']
