groupMetadataID,event,time,position.alt_msl,position.latitude,position.longitude,type
de933de8-f112-11ee-ba4d-fb353e7798cd,over white line in curve,1702487367537862939,,,,
de933de8-f112-11ee-ba4d-fb353e7798cd,failed multiple reengagements,1702487384737470449,,,,['OTHER']
de933de8-f112-11ee-ba4d-fb353e7798cd,c/l,1702487480497274434,,,,
de933de8-f112-11ee-ba4d-fb353e7798cd,"vehicle behind, awaiting trun",1702487702082392151,,,,['TRAFFIC_FAULT']
de933de8-f112-11ee-ba4d-fb353e7798cd,failed reengagemnet,1702487715759324064,,,,['OTHER']
de933de8-f112-11ee-ba4d-fb353e7798cd,"1.0m 2d-SD, Localization module red, yellow/green LED",1702488008184006839,,,,['NOT_DISENGAGEMENT']
de933de8-f112-11ee-ba4d-fb353e7798cd,failed re-engagement >5x,1702488284758548603,,,,
de933de8-f112-11ee-ba4d-fb353e7798cd,lost throttle (and brake) just coasting (with steering),1702488446419964031,,,,['UNKNOWN']
de933de8-f112-11ee-ba4d-fb353e7798cd,passing semi-truck uphill,1702488566253382747,,,,['OTHER']
de933de8-f112-11ee-ba4d-fb353e7798cd,"correction on engaement was jerky, surprised it didn't kick out",1702488681491378084,,,,['NOT_DISENGAGEMENT']
de933de8-f112-11ee-ba4d-fb353e7798cd,avoid hitting curb,1702488701791309885,,,,['OTHER']
de933de8-f112-11ee-ba4d-fb353e7798cd,,1702488705777943070,,,,['EOR']
