groupMetadataID,event,time,position.alt_msl,position.latitude,position.longitude,type
de226278-f25a-11ee-bb4e-fb353e7798cd,system failure,1701204379877028625,,,,['UNKNOWN']
de226278-f25a-11ee-bb4e-fb353e7798cd,school bus intentional takeover,1701204433667502848,,,,['INTENTIONAL']
de226278-f25a-11ee-bb4e-fb353e7798cd,not centered upon engagement,1701204449913162335,,,,['OTHER']
de226278-f25a-11ee-bb4e-fb353e7798cd,fault and system failure,1701204732978306845,,,,['UNKNOWN']
de226278-f25a-11ee-bb4e-fb353e7798cd,passed on hwy,1701204808074534144,,,,['NOT_DISENGAGEMENT']
de226278-f25a-11ee-bb4e-fb353e7798cd,system failure,1701204835888287703,,,,['UNKNOWN']
de226278-f25a-11ee-bb4e-fb353e7798cd,offcourse,1701204844741710312,,,,['UNKNOWN']
de226278-f25a-11ee-bb4e-fb353e7798cd,system failure,1701204866908234430,,,,['UNKNOWN']
de226278-f25a-11ee-bb4e-fb353e7798cd,planning loss x2,1701204985808055707,,,,['UNKNOWN']
de226278-f25a-11ee-bb4e-fb353e7798cd,multiple disengagements with explanation,1701205034078541491,,,,['UNKNOWN']
