groupMetadataID,latitudeStdDev,longitude,time,latitude,longitudeStdDev,numSatsInSolution
599673dc-f070-11ee-b9a9-fb353e7798cd,0.013150773,-82.10307986750291,1699383480055153190,39.36468840833136,0.013957757,14
599673dc-f070-11ee-b9a9-fb353e7798cd,0.0128771085,-82.10296396292067,1699383481046536164,39.36476534580442,0.013747239,14
599673dc-f070-11ee-b9a9-fb353e7798cd,0.012759462,-82.10283680595705,1699383482048700770,39.3648494542023,0.013655251,14
599673dc-f070-11ee-b9a9-fb353e7798cd,0.012777553,-82.10269734023582,1699383483046742522,39.3649417114448,0.013769641,13
599673dc-f070-11ee-b9a9-fb353e7798cd,0.012708854,-82.10254556496314,1699383484047584326,39.36504290084165,0.013630108,13
599673dc-f070-11ee-b9a9-fb353e7798cd,0.012914652,-82.10238601057907,1699383485047292039,39.36514962891215,0.015263531,11
599673dc-f070-11ee-b9a9-fb353e7798cd,0.013491847,-82.10222063977407,1699383486046409635,39.365260093990315,0.017466629,11
599673dc-f070-11ee-b9a9-fb353e7798cd,0.013265069,-82.10204905821874,1699383487048225368,39.365374028844855,0.01706843,11
599673dc-f070-11ee-b9a9-fb353e7798cd,0.013004951,-82.10187035402376,1699383488045992266,39.36549232887015,0.016533716,11
599673dc-f070-11ee-b9a9-fb353e7798cd,0.012875416,-82.10168862544424,1699383489046851997,39.365612792679435,0.016259221,11
599673dc-f070-11ee-b9a9-fb353e7798cd,0.013222623,-82.10150787997306,1699383490048154990,39.36573265543695,0.017043341,12
599673dc-f070-11ee-b9a9-fb353e7798cd,0.013226488,-82.10132707747978,1699383491049736093,39.3658533453768,0.016915714,11
599673dc-f070-11ee-b9a9-fb353e7798cd,0.014423051,-82.10114583895215,1699383492057684792,39.36597423597731,0.020395039,11
599673dc-f070-11ee-b9a9-fb353e7798cd,0.015492295,-82.10096546278288,1699383493049203145,39.36609736586924,0.02468253,12
599673dc-f070-11ee-b9a9-fb353e7798cd,0.015896687,-82.10078884810355,1699383494053836445,39.366224588237074,0.027242592,11
599673dc-f070-11ee-b9a9-fb353e7798cd,0.017011486,-82.10061886135426,1699383495049255009,39.36635815848549,0.030167116,9
599673dc-f070-11ee-b9a9-fb353e7798cd,0.028412567,-82.1004590987985,1699383496054088062,39.36649995432764,0.04046385,9
599673dc-f070-11ee-b9a9-fb353e7798cd,0.030090297,-82.10031031194362,1699383497060093707,39.366649227501384,0.040203046,9
599673dc-f070-11ee-b9a9-fb353e7798cd,0.024136728,-82.10017301058919,1699383498056945459,39.36680505926476,0.03871666,10
599673dc-f070-11ee-b9a9-fb353e7798cd,0.021526597,-82.10004733357644,1699383499049997406,39.36696681547308,0.0387429,11
599673dc-f070-11ee-b9a9-fb353e7798cd,0.018058427,-82.09992972623127,1699383500050082688,39.36713240206322,0.02712336,11
599673dc-f070-11ee-b9a9-fb353e7798cd,0.016438928,-82.09981649010248,1699383501054059971,39.36729924462951,0.028372787,12
599673dc-f070-11ee-b9a9-fb353e7798cd,0.01611068,-82.09970416865708,1699383502053867755,39.36746616483731,0.026929945,11
599673dc-f070-11ee-b9a9-fb353e7798cd,0.0144584775,-82.09959175291328,1699383503053986944,39.36763233251641,0.019720867,11
599673dc-f070-11ee-b9a9-fb353e7798cd,0.014771887,-82.09947326842911,1699383504050052102,39.36779559818508,0.021405132,11
599673dc-f070-11ee-b9a9-fb353e7798cd,0.015206408,-82.09934154562212,1699383505046509536,39.367952483873495,0.021580203,10
599673dc-f070-11ee-b9a9-fb353e7798cd,0.030018406,-82.09919731449583,1699383506046826469,39.368102032213834,0.021752326,8
599673dc-f070-11ee-b9a9-fb353e7798cd,0.024756357,-82.09904116616524,1699383507054166431,39.36824309987231,0.021640709,10
599673dc-f070-11ee-b9a9-fb353e7798cd,0.022906074,-82.09887555127082,1699383508055729124,39.36837591537664,0.01982073,11
599673dc-f070-11ee-b9a9-fb353e7798cd,0.023335041,-82.09870124955314,1699383509056978491,39.368500770444456,0.01942819,11
599673dc-f070-11ee-b9a9-fb353e7798cd,0.027420258,-82.09851816218175,1699383510049049386,39.36861620617744,0.028749283,10
599673dc-f070-11ee-b9a9-fb353e7798cd,0.02808824,-82.09832521072053,1699383511047478615,39.368720769526554,0.028444102,10
599673dc-f070-11ee-b9a9-fb353e7798cd,0.035677493,-82.09812408443517,1699383512062856432,39.36881342883452,0.037406996,7
599673dc-f070-11ee-b9a9-fb353e7798cd,0.031781003,-82.09791688197328,1699383513047673284,39.36889510732496,0.036367223,8
599673dc-f070-11ee-b9a9-fb353e7798cd,0.029802596,-82.09770527274368,1699383514049888145,39.36897056319911,0.03768197,7
599673dc-f070-11ee-b9a9-fb353e7798cd,0.028145147,-82.09749016011966,1699383515057434731,39.36904290603578,0.036758654,7
599673dc-f070-11ee-b9a9-fb353e7798cd,0.032149266,-82.09727071411712,1699383516055047719,39.369115231906775,0.037343226,7
599673dc-f070-11ee-b9a9-fb353e7798cd,0.028693551,-82.09704723916364,1699383517058424191,39.3691876717652,0.037056476,7
599673dc-f070-11ee-b9a9-fb353e7798cd,0.0572334,-82.09682258128954,1699383518055997486,39.36926048396018,0.057352584,7
599673dc-f070-11ee-b9a9-fb353e7798cd,0.040488098,-82.09659686079421,1699383519048981000,39.369333077766036,0.045489803,7
599673dc-f070-11ee-b9a9-fb353e7798cd,0.027378727,-82.09637069856107,1699383520056278313,39.3694052320228,0.036482457,9
599673dc-f070-11ee-b9a9-fb353e7798cd,0.032133225,-82.09614547454947,1699383521060350477,39.36947754359022,0.038263544,7
599673dc-f070-11ee-b9a9-fb353e7798cd,0.029121319,-82.09591982293648,1699383522062090279,39.369549578549695,0.040446438,9
599673dc-f070-11ee-b9a9-fb353e7798cd,0.027868705,-82.09569464916153,1699383523048485608,39.36962157744014,0.04035054,8
599673dc-f070-11ee-b9a9-fb353e7798cd,0.02408668,-82.09547076649808,1699383524055223156,39.3696951662461,0.038051642,9
599673dc-f070-11ee-b9a9-fb353e7798cd,0.023450183,-82.09525402094806,1699383525054993337,39.36977013556637,0.032376036,8
599673dc-f070-11ee-b9a9-fb353e7798cd,0.025805648,-82.0950549102705,1699383526056266284,39.36984875568338,0.035704654,8
599673dc-f070-11ee-b9a9-fb353e7798cd,0.021520361,-82.0948768652627,1699383527053185498,39.36993903363078,0.035230495,8
599673dc-f070-11ee-b9a9-fb353e7798cd,0.021057488,-82.09472282876658,1699383528048774385,39.370048837004276,0.035566054,8
599673dc-f070-11ee-b9a9-fb353e7798cd,0.020321075,-82.09459796994435,1699383529054288995,39.37017940376546,0.034333017,8
599673dc-f070-11ee-b9a9-fb353e7798cd,0.019475387,-82.09450539391354,1699383530055056333,39.370327747181726,0.03168758,8
599673dc-f070-11ee-b9a9-fb353e7798cd,0.018967923,-82.09443575995098,1699383531047748574,39.37048820269787,0.03087942,9
599673dc-f070-11ee-b9a9-fb353e7798cd,0.023070991,-82.09437039097537,1699383532064984020,39.37065867970224,0.03494844,8
599673dc-f070-11ee-b9a9-fb353e7798cd,0.03196809,-82.09430284067093,1699383533050033446,39.370838301287804,0.03522255,8
599673dc-f070-11ee-b9a9-fb353e7798cd,0.025472125,-82.09423520029323,1699383534047505960,39.37102042769662,0.031768963,8
599673dc-f070-11ee-b9a9-fb353e7798cd,0.020165207,-82.09416828513925,1699383535054593220,39.371201678037714,0.029416882,10
599673dc-f070-11ee-b9a9-fb353e7798cd,0.019082282,-82.09410011497977,1699383536046729772,39.3713815067385,0.02809947,10
599673dc-f070-11ee-b9a9-fb353e7798cd,0.014598158,-82.09402971921907,1699383537049039531,39.371560699853866,0.02022356,9
599673dc-f070-11ee-b9a9-fb353e7798cd,0.017292038,-82.09395969209675,1699383538049124773,39.37174050114074,0.029900568,8
599673dc-f070-11ee-b9a9-fb353e7798cd,0.03723891,-82.09388987892498,1699383539046230549,39.37192086383507,0.041006584,7
599673dc-f070-11ee-b9a9-fb353e7798cd,0.043279316,-82.09382008494393,1699383540056544993,39.37210213087662,0.036978815,7
599673dc-f070-11ee-b9a9-fb353e7798cd,0.031325877,-82.09374957644839,1699383541053657671,39.37228407698661,0.031728316,7
599673dc-f070-11ee-b9a9-fb353e7798cd,0.025243262,-82.09367904322526,1699383542056638951,39.37246611542831,0.030251954,8
599673dc-f070-11ee-b9a9-fb353e7798cd,0.021807251,-82.0936093579427,1699383543047476012,39.372648625481574,0.028760085,8
599673dc-f070-11ee-b9a9-fb353e7798cd,0.018652527,-82.09354069429757,1699383544054151874,39.37283144125165,0.027411325,8
599673dc-f070-11ee-b9a9-fb353e7798cd,0.017462121,-82.09347087856058,1699383545047516849,39.37301401235103,0.027103417,8
599673dc-f070-11ee-b9a9-fb353e7798cd,0.017291902,-82.09340056456021,1699383546056137024,39.37319659795256,0.026891373,8
599673dc-f070-11ee-b9a9-fb353e7798cd,0.017068394,-82.0933296649863,1699383547054828080,39.37337891822657,0.026952758,8
599673dc-f070-11ee-b9a9-fb353e7798cd,0.01688106,-82.09325924089633,1699383548063146573,39.373561224998944,0.026783174,9
599673dc-f070-11ee-b9a9-fb353e7798cd,0.01672113,-82.09318977550552,1699383549058112743,39.37374397076422,0.02642931,9
599673dc-f070-11ee-b9a9-fb353e7798cd,0.01680426,-82.09312083763271,1699383550058192121,39.373926824055246,0.025549684,10
599673dc-f070-11ee-b9a9-fb353e7798cd,0.016628072,-82.09305108754747,1699383551059068656,39.374109597934414,0.024488138,11
599673dc-f070-11ee-b9a9-fb353e7798cd,0.016684253,-82.09298034843098,1699383552057505629,39.374292307794505,0.024372043,10
599673dc-f070-11ee-b9a9-fb353e7798cd,0.017535692,-82.09291052245932,1699383553049269856,39.37447545541619,0.027836382,10
599673dc-f070-11ee-b9a9-fb353e7798cd,0.017055599,-82.09284178083236,1699383554054634130,39.3746589401149,0.026401736,10
599673dc-f070-11ee-b9a9-fb353e7798cd,0.016454043,-82.09277352537643,1699383555053160537,39.37484233789192,0.02100626,10
599673dc-f070-11ee-b9a9-fb353e7798cd,0.016685264,-82.09270370344831,1699383556050177684,39.37502478306509,0.023565732,8
599673dc-f070-11ee-b9a9-fb353e7798cd,0.020881014,-82.0926266018489,1699383557048941227,39.37520466484781,0.02521031,12
599673dc-f070-11ee-b9a9-fb353e7798cd,0.019174853,-82.09253960062767,1699383558048907811,39.37538160274332,0.024206122,12
599673dc-f070-11ee-b9a9-fb353e7798cd,0.017102996,-82.09243994523194,1699383559058667315,39.37555458801032,0.023298874,11
599673dc-f070-11ee-b9a9-fb353e7798cd,0.015671996,-82.09232725496061,1699383560046654362,39.37572278352511,0.022316542,12
599673dc-f070-11ee-b9a9-fb353e7798cd,0.013754387,-82.09220253729883,1699383561048549775,39.37588451590087,0.014200127,13
599673dc-f070-11ee-b9a9-fb353e7798cd,0.013197656,-82.09207108382087,1699383562056002169,39.376040322076754,0.013637028,14
599673dc-f070-11ee-b9a9-fb353e7798cd,0.013708952,-82.09194038151801,1699383563046551169,39.37619189766017,0.01424351,12
599673dc-f070-11ee-b9a9-fb353e7798cd,0.013111306,-82.09181017564742,1699383564051526104,39.376337562579664,0.0154980095,12
599673dc-f070-11ee-b9a9-fb353e7798cd,0.012996432,-82.0916700736947,1699383565047774536,39.376475405677326,0.015306302,13
599673dc-f070-11ee-b9a9-fb353e7798cd,0.014216369,-82.09151892577445,1699383566048685505,39.37660688770793,0.0155714555,11
599673dc-f070-11ee-b9a9-fb353e7798cd,0.01411453,-82.09136173579319,1699383567066560463,39.37673038488298,0.015387934,12
599673dc-f070-11ee-b9a9-fb353e7798cd,0.0140523575,-82.0912035467814,1699383568049798466,39.376842893534274,0.015203826,11
599673dc-f070-11ee-b9a9-fb353e7798cd,0.013840091,-82.0910448593024,1699383569054658454,39.376944108156174,0.015297768,13
599673dc-f070-11ee-b9a9-fb353e7798cd,0.0143823195,-82.09088254277106,1699383570048653158,39.37703696584677,0.015266596,12
599673dc-f070-11ee-b9a9-fb353e7798cd,0.014294108,-82.09071334315979,1699383571048903608,39.37712415957167,0.015279696,11
599673dc-f070-11ee-b9a9-fb353e7798cd,0.0140655115,-82.09053688273794,1699383572080277309,39.377209328882415,0.0139803905,10
599673dc-f070-11ee-b9a9-fb353e7798cd,0.013796723,-82.09035419313727,1699383573054603883,39.37729328685113,0.013630088,10
599673dc-f070-11ee-b9a9-fb353e7798cd,0.013954625,-82.09016569009478,1699383574067218291,39.37737534214682,0.018057112,12
599673dc-f070-11ee-b9a9-fb353e7798cd,0.013884005,-82.08997107257838,1699383575050189462,39.377452237705064,0.016891653,13
599673dc-f070-11ee-b9a9-fb353e7798cd,0.013887222,-82.08977043167891,1699383576054727349,39.37752031091825,0.014961157,12
599673dc-f070-11ee-b9a9-fb353e7798cd,0.013592986,-82.08956645297201,1699383577048825464,39.37758067938681,0.013751934,12
599673dc-f070-11ee-b9a9-fb353e7798cd,0.016092945,-82.0893619172181,1699383578050624035,39.37763705101035,0.023529343,10
599673dc-f070-11ee-b9a9-fb353e7798cd,0.023171803,-82.08915758180551,1699383579048154098,39.37769181506702,0.022445124,9
599673dc-f070-11ee-b9a9-fb353e7798cd,0.017609186,-82.08895387590704,1699383580050536625,39.37774656199328,0.018126365,10
599673dc-f070-11ee-b9a9-fb353e7798cd,0.015508081,-82.08875050347393,1699383581048580561,39.37780140674417,0.016554547,11
599673dc-f070-11ee-b9a9-fb353e7798cd,0.0195733,-82.08854724035172,1699383582127658834,39.377855948512895,0.023130247,10
599673dc-f070-11ee-b9a9-fb353e7798cd,0.018879566,-82.08834416427041,1699383583055502683,39.37791032298697,0.024232702,11
599673dc-f070-11ee-b9a9-fb353e7798cd,0.02056795,-82.0881410414063,1699383584066735352,39.37796507562927,0.026082492,10
599673dc-f070-11ee-b9a9-fb353e7798cd,0.02264244,-82.08793791035919,1699383585054477519,39.37802068071004,0.027651383,9
599673dc-f070-11ee-b9a9-fb353e7798cd,0.019231727,-82.08773504132425,1699383586130608957,39.37807886300877,0.02020945,10
599673dc-f070-11ee-b9a9-fb353e7798cd,0.017714724,-82.0875321668378,1699383587062771728,39.378137835276135,0.02211272,8
599673dc-f070-11ee-b9a9-fb353e7798cd,0.019917272,-82.0873296092884,1699383588050785253,39.37819855571762,0.027021144,9
599673dc-f070-11ee-b9a9-fb353e7798cd,0.021605866,-82.08712666759801,1699383589063192653,39.37825916786864,0.02974953,11
599673dc-f070-11ee-b9a9-fb353e7798cd,0.023661746,-82.08692415850012,1699383590057891286,39.378320967904614,0.035151917,12
599673dc-f070-11ee-b9a9-fb353e7798cd,0.019836402,-82.0867211698224,1699383591053746166,39.37838322393691,0.028476935,14
599673dc-f070-11ee-b9a9-fb353e7798cd,0.01601549,-82.08651805148881,1699383592059959199,39.37844597089337,0.016423577,12
599673dc-f070-11ee-b9a9-fb353e7798cd,0.017873187,-82.08631338065187,1699383593059381137,39.378508646812186,0.018094411,11
599673dc-f070-11ee-b9a9-fb353e7798cd,0.019853104,-82.08610817017627,1699383594068498608,39.378571420712554,0.019817997,12
599673dc-f070-11ee-b9a9-fb353e7798cd,0.014518928,-82.08590343607354,1699383595050399690,39.37863423141059,0.01451541,11
599673dc-f070-11ee-b9a9-fb353e7798cd,0.016583702,-82.08570187496626,1699383596049013480,39.378701099052726,0.016302796,10
599673dc-f070-11ee-b9a9-fb353e7798cd,0.013821108,-82.0855051161921,1699383597049460687,39.378775629723066,0.013365072,12
599673dc-f070-11ee-b9a9-fb353e7798cd,0.015955308,-82.0853129263029,1699383598078597280,39.37885769066839,0.015382801,10
599673dc-f070-11ee-b9a9-fb353e7798cd,0.015899468,-82.08512696690286,1699383599052216411,39.378948982375256,0.015254025,10
599673dc-f070-11ee-b9a9-fb353e7798cd,0.017757079,-82.08494834704972,1699383600211404117,39.37904926006643,0.017000752,12
599673dc-f070-11ee-b9a9-fb353e7798cd,0.015665231,-82.08477727384339,1699383601062045368,39.379157828758345,0.015256575,14
