groupMetadataID,time,cameraId,containLights,trafficLight,trafficLightDebug.distanceToStopLine
3b6d2a5c-f0c2-11ee-ba01-fb353e7798cd,1699984902757869768,CAMERA_FRONT_LONG,,,
3b6d2a5c-f0c2-11ee-ba01-fb353e7798cd,1699984902957272862,CAMERA_FRONT_LONG,,,
3b6d2a5c-f0c2-11ee-ba01-fb353e7798cd,1699984903166766498,CAMERA_FRONT_LONG,,,
3b6d2a5c-f0c2-11ee-ba01-fb353e7798cd,1699984903304798879,CAMERA_FRONT_LONG,,,
3b6d2a5c-f0c2-11ee-ba01-fb353e7798cd,1699984903494785506,CAMERA_FRONT_LONG,,,
3b6d2a5c-f0c2-11ee-ba01-fb353e7798cd,1699984903713158978,CAMERA_FRONT_LONG,,,
3b6d2a5c-f0c2-11ee-ba01-fb353e7798cd,1699984903889412467,CAMERA_FRONT_LONG,,,
3b6d2a5c-f0c2-11ee-ba01-fb353e7798cd,1699984904096173097,CAMERA_FRONT_LONG,,,
3b6d2a5c-f0c2-11ee-ba01-fb353e7798cd,1699984904284252525,CAMERA_FRONT_LONG,,,
3b6d2a5c-f0c2-11ee-ba01-fb353e7798cd,1699984904495586607,CAMERA_FRONT_LONG,,,
3b6d2a5c-f0c2-11ee-ba01-fb353e7798cd,1699984904688582937,CAMERA_FRONT_LONG,,,
3b6d2a5c-f0c2-11ee-ba01-fb353e7798cd,1699984904914845762,CAMERA_FRONT_LONG,,,
3b6d2a5c-f0c2-11ee-ba01-fb353e7798cd,1699984905089837801,CAMERA_FRONT_LONG,,,
3b6d2a5c-f0c2-11ee-ba01-fb353e7798cd,1699984905223931463,CAMERA_FRONT_LONG,,,
3b6d2a5c-f0c2-11ee-ba01-fb353e7798cd,1699984905356737929,CAMERA_FRONT_LONG,,,
3b6d2a5c-f0c2-11ee-ba01-fb353e7798cd,1699984905553706998,CAMERA_FRONT_LONG,,,
3b6d2a5c-f0c2-11ee-ba01-fb353e7798cd,1699984905715293080,CAMERA_FRONT_LONG,,,
3b6d2a5c-f0c2-11ee-ba01-fb353e7798cd,1699984905912151463,CAMERA_FRONT_LONG,,,
3b6d2a5c-f0c2-11ee-ba01-fb353e7798cd,1699984906057120854,CAMERA_FRONT_LONG,,,
3b6d2a5c-f0c2-11ee-ba01-fb353e7798cd,1699984906201500791,CAMERA_FRONT_LONG,,,
3b6d2a5c-f0c2-11ee-ba01-fb353e7798cd,1699984906398277003,CAMERA_FRONT_LONG,,,
3b6d2a5c-f0c2-11ee-ba01-fb353e7798cd,1699984906592932909,CAMERA_FRONT_LONG,,,
3b6d2a5c-f0c2-11ee-ba01-fb353e7798cd,1699984906723811527,CAMERA_FRONT_LONG,,,
3b6d2a5c-f0c2-11ee-ba01-fb353e7798cd,1699984906919020521,CAMERA_FRONT_LONG,,,
3b6d2a5c-f0c2-11ee-ba01-fb353e7798cd,1699984907149266516,CAMERA_FRONT_LONG,,,
3b6d2a5c-f0c2-11ee-ba01-fb353e7798cd,1699984907285578776,CAMERA_FRONT_LONG,,,
3b6d2a5c-f0c2-11ee-ba01-fb353e7798cd,1699984907426466306,CAMERA_FRONT_LONG,,,
3b6d2a5c-f0c2-11ee-ba01-fb353e7798cd,1699984907620927706,CAMERA_FRONT_LONG,,,
3b6d2a5c-f0c2-11ee-ba01-fb353e7798cd,1699984907754738235,CAMERA_FRONT_LONG,,,
3b6d2a5c-f0c2-11ee-ba01-fb353e7798cd,1699984907946541866,CAMERA_FRONT_LONG,,,
