groupMetadataID,event,time,position.alt_msl,position.latitude,position.longitude,type
4cf81634-f238-11ee-bb34-fb353e7798cd,wheel jerked to correct for course,1701194350692512221,,,,['NOT_DISENGAGEMENT']
4cf81634-f238-11ee-bb34-fb353e7798cd,>0.2 2d-SD,1701194367360501877,,,,['NOT_DISENGAGEMENT']
4cf81634-f238-11ee-bb34-fb353e7798cd,fault and power surge,1701194386580814039,,,,['UNKNOWN']
4cf81634-f238-11ee-bb34-fb353e7798cd,"driver: float, c/l",1701194417457685596,,,,['LOCALIZATION']
4cf81634-f238-11ee-bb34-fb353e7798cd,turn auto disengage,1701194485958230885,,,,['OTHER']
4cf81634-f238-11ee-bb34-fb353e7798cd,c/l,1701194492692292856,,,,['LOCALIZATION']
4cf81634-f238-11ee-bb34-fb353e7798cd,c/l,1701194505557022309,,,,['LOCALIZATION']
4cf81634-f238-11ee-bb34-fb353e7798cd,c/l,1701194528375521393,,,,['LOCALIZATION']
4cf81634-f238-11ee-bb34-fb353e7798cd,c/l,1701194581558689761,,,,['LOCALIZATION']
4cf81634-f238-11ee-bb34-fb353e7798cd,slow for turn,1701194628998022521,,,,['INTENTIONAL']
4cf81634-f238-11ee-bb34-fb353e7798cd,some snowflakes in the air,1701194686557446246,,,,['NOT_DISENGAGEMENT']
4cf81634-f238-11ee-bb34-fb353e7798cd,initial route correction and subsequent oscillation until tracking on planned path,1701194774790085399,,,,['LOCALIZATION']
4cf81634-f238-11ee-bb34-fb353e7798cd,very slight oscillation,1701194827157968312,,,,"['LOCALIZATION', 'UNKNOWN']"
4cf81634-f238-11ee-bb34-fb353e7798cd,2d-SD reached 0.2,1701194933806177636,,,,['LOCALIZATION']
4cf81634-f238-11ee-bb34-fb353e7798cd,system takeover,1701194952473961806,,,,['UNKNOWN']
4cf81634-f238-11ee-bb34-fb353e7798cd,"system takeover - straight, all good",1701194977321674410,,,,['UNKNOWN']
4cf81634-f238-11ee-bb34-fb353e7798cd,system takeover,1701195014756948412,,,,['UNKNOWN']
4cf81634-f238-11ee-bb34-fb353e7798cd,system takeover x2,1701195026175579311,,,,
4cf81634-f238-11ee-bb34-fb353e7798cd,,1701195050227720723,,,,['EOR']
