groupMetadataID,event,time,position.alt_msl,position.latitude,position.longitude,type
c338788a-d324-11ee-b437-336917683bb8,manual takeover lost stoplight at bottom of exit,1698081298000000000,203.9,39.3622135,-82.10571333333333,
c338788a-d324-11ee-b437-336917683bb8,manual takeover riding over edgeline,1698081900000000000,201.9,39.39433966666667,-82.01102416666667,
c338788a-d324-11ee-b437-336917683bb8,manual takeover accidental ,1698082405000000000,240.4,39.34595633333333,-81.98134583333334,
c338788a-d324-11ee-b437-336917683bb8,manual takeover riding edgeline,1698082550000000000,198.9,39.3322885,-81.98938416666667,
c338788a-d324-11ee-b437-336917683bb8,manual takeover to get on highway with safety driver,1698082635000000000,194.4,39.32434283333333,-81.99516333333334,
c338788a-d324-11ee-b437-336917683bb8,manual takeover slowed down as bus passed on our left,1698082803000000000,197.4,39.3354755,-82.03193333333333,
c338788a-d324-11ee-b437-336917683bb8,manual takeover to end route,1698083019000000000,200.3,39.332573,-82.08195933333333,
