groupMetadataID,event,time,position.alt_msl,position.latitude,position.longitude,type
8dbbbf1c-f0ef-11ee-ba29-fb353e7798cd,float,1702316451423664299,,,,['NOT_DISENGAGEMENT']
8dbbbf1c-f0ef-11ee-ba29-fb353e7798cd,oscillating through corners,1702316484454806620,,,,['NOT_DISENGAGEMENT']
8dbbbf1c-f0ef-11ee-ba29-fb353e7798cd,float after corner,1702316542446145851,,,,['NOT_DISENGAGEMENT']
8dbbbf1c-f0ef-11ee-ba29-fb353e7798cd,hugging the right side of lane,1702316713830555322,,,,['NOT_DISENGAGEMENT']
8dbbbf1c-f0ef-11ee-ba29-fb353e7798cd,c/l,1702316719823692175,,,,['NOT_DISENGAGEMENT']
8dbbbf1c-f0ef-11ee-ba29-fb353e7798cd,c/l system kicked out,1702316858317404563,,,,['UNKNOWN']
8dbbbf1c-f0ef-11ee-ba29-fb353e7798cd,"red planning line discontinuity - no effect noted in vehicle, display only?",1702316915974422908,,,,['NOT_DISENGAGEMENT']
8dbbbf1c-f0ef-11ee-ba29-fb353e7798cd,drift towards oncoming traffic in right-curve,1702316962169699572,,,,['INTENTIONAL']
8dbbbf1c-f0ef-11ee-ba29-fb353e7798cd,system disen,1702317051896729221,,,,['UNKNOWN']
8dbbbf1c-f0ef-11ee-ba29-fb353e7798cd,re-engagement fail 2x,1702317068385030012,,,,
8dbbbf1c-f0ef-11ee-ba29-fb353e7798cd,system delayed engagement,1702317098225106970,,,,['UNKNOWN']
8dbbbf1c-f0ef-11ee-ba29-fb353e7798cd,engage not accepted,1702317116936144542,,,,['OTHER']
8dbbbf1c-f0ef-11ee-ba29-fb353e7798cd,system,1702317126191110749,,,,['UNKNOWN']
8dbbbf1c-f0ef-11ee-ba29-fb353e7798cd,float 2d-SD 1.03m,1702317358204010526,,,,['NOT_DISENGAGEMENT']
8dbbbf1c-f0ef-11ee-ba29-fb353e7798cd,2d-SD <0.5 float toward oncoming traffic - manual takeover,1702317420803414238,,,,['LOCALIZATION']
8dbbbf1c-f0ef-11ee-ba29-fb353e7798cd,"LED dash yellow/green, Green modules and 2d-SD <0.3",1702317484797716884,,,,['LOCALIZATION']
8dbbbf1c-f0ef-11ee-ba29-fb353e7798cd,losing messages,1702317538857615069,,,,['NOT_DISENGAGEMENT']
8dbbbf1c-f0ef-11ee-ba29-fb353e7798cd,float,1702317671175754975,,,,['NOT_DISENGAGEMENT']
8dbbbf1c-f0ef-11ee-ba29-fb353e7798cd,"led yellow/green - gps lost & came back
",1702317732657168168,,,,['NOT_DISENGAGEMENT']
8dbbbf1c-f0ef-11ee-ba29-fb353e7798cd,barrels may have drawn path toward them? Noticed a correction to the right of the lane after they were gone,1702317769290411315,,,,['NOT_DISENGAGEMENT']
8dbbbf1c-f0ef-11ee-ba29-fb353e7798cd,car approaching quickly from behind on the ramp,1702317947224210090,,,,['TRAFFIC_FAULT']
8dbbbf1c-f0ef-11ee-ba29-fb353e7798cd,merging traffic,1702317969931428987,,,,['TRAFFIC_FAULT']
8dbbbf1c-f0ef-11ee-ba29-fb353e7798cd,traffic merged in front,1702318039491156820,,,,['OBJ_DETECTION']
